experiment,sampling_day,pbr_tube,Sample_concentration,cc_sampling_time,Filename,type_of_cell
3,2,2,22011248.19,5/13/2019 17:53,JF_PBR_xp3_d2_t2_01.#m4,b
3,2,2,105533.3817,5/13/2019 17:53,JF_PBR_xp3_d2_t2_01.#m4,c
3,2,2,23247496.38,5/13/2019 17:55,JF_PBR_xp3_d2_t2_02.#m4,b
3,2,2,140711.1756,5/13/2019 17:55,JF_PBR_xp3_d2_t2_02.#m4,c
3,2,3,19709615.39,5/13/2019 17:57,JF_PBR_xp3_d2_t3_01.#m4,b
3,2,3,216092.1626,5/13/2019 17:57,JF_PBR_xp3_d2_t3_01.#m4,c
3,2,3,20664441.22,5/13/2019 17:57,JF_PBR_xp3_d2_t3_02.#m4,b
3,2,3,291473.1495,5/13/2019 17:57,JF_PBR_xp3_d2_t3_02.#m4,c
3,2,4,874419.4486,5/13/2019 17:59,JF_PBR_xp3_d2_t4_01.#m4,b
3,2,4,231168.36,5/13/2019 17:59,JF_PBR_xp3_d2_t4_01.#m4,c
3,2,4,1025181.423,5/13/2019 17:59,JF_PBR_xp3_d2_t4_02.#m4,b
3,2,4,180914.3687,5/13/2019 17:59,JF_PBR_xp3_d2_t4_02.#m4,c
3,2,5,18865348.33,5/13/2019 18:01,JF_PBR_xp3_d2_t5_01.#m4,b
3,2,5,246244.5574,5/13/2019 18:01,JF_PBR_xp3_d2_t5_01.#m4,c
3,2,5,20443323.66,5/13/2019 18:01,JF_PBR_xp3_d2_t5_02.#m4,b
3,2,5,286447.7504,5/13/2019 18:01,JF_PBR_xp3_d2_t5_02.#m4,c
3,2,6,16704426.71,5/13/2019 18:03,JF_PBR_xp3_d2_t6_01.#m4,b
3,2,6,185939.7678,5/13/2019 18:03,JF_PBR_xp3_d2_t6_01.#m4,c
3,2,6,17548693.76,5/13/2019 18:03,JF_PBR_xp3_d2_t6_02.#m4,b
3,2,6,226142.9609,5/13/2019 18:03,JF_PBR_xp3_d2_t6_02.#m4,c
3,2,7,25971262.7,5/13/2019 18:04,JF_PBR_xp3_d2_t7_01.#m4,b
3,2,7,185939.7678,5/13/2019 18:04,JF_PBR_xp3_d2_t7_01.#m4,c
3,2,7,27398476.06,5/13/2019 18:05,JF_PBR_xp3_d2_t7_02.#m4,b
3,2,7,170863.5704,5/13/2019 18:05,JF_PBR_xp3_d2_t7_02.#m4,c
3,2,8,1110613.208,5/13/2019 18:07,JF_PBR_xp3_d2_t8_01.#m4,b
3,2,8,246244.5574,5/13/2019 18:07,JF_PBR_xp3_d2_t8_01.#m4,c
3,2,8,1130714.804,5/13/2019 18:07,JF_PBR_xp3_d2_t8_02.#m4,b
3,2,8,306549.3469,5/13/2019 18:07,JF_PBR_xp3_d2_t8_02.#m4,c
3,3,1,3015239.478,5/14/2019 18:44,JF_PBR_xp3_d3_t1_01.#m4,b
3,3,1,170863.5704,5/14/2019 18:44,JF_PBR_xp3_d3_t1_01.#m4,c
3,3,1,3326814.224,5/14/2019 18:45,JF_PBR_xp3_d3_t1_02.#m4,b
3,3,1,145736.5748,5/14/2019 18:45,JF_PBR_xp3_d3_t1_02.#m4,c
3,3,2,31147423.81,5/14/2019 18:47,JF_PBR_xp3_d3_t2_01.#m4,b
3,3,2,206041.3643,5/14/2019 18:47,JF_PBR_xp3_d3_t2_01.#m4,c
3,3,2,24895827.29,5/14/2019 18:47,JF_PBR_xp3_d3_t2_02.#m4,b
3,3,2,296498.5487,5/14/2019 18:47,JF_PBR_xp3_d3_t2_02.#m4,c
3,3,3,20875507.99,5/14/2019 18:49,JF_PBR_xp3_d3_t3_01.#m4,b
3,3,3,226142.9609,5/14/2019 18:49,JF_PBR_xp3_d3_t3_01.#m4,c
3,3,3,23322877.36,5/14/2019 18:49,JF_PBR_xp3_d3_t3_02.#m4,b
3,3,3,201015.9652,5/14/2019 18:49,JF_PBR_xp3_d3_t3_02.#m4,c
3,3,4,1457365.748,5/14/2019 18:51,JF_PBR_xp3_d3_t4_01.#m4,b
3,3,4,125634.9783,5/14/2019 18:51,JF_PBR_xp3_d3_t4_01.#m4,c
3,3,4,1351832.366,5/14/2019 18:51,JF_PBR_xp3_d3_t4_02.#m4,b
3,3,4,110558.7809,5/14/2019 18:51,JF_PBR_xp3_d3_t4_02.#m4,c
3,3,5,132926832.4,5/14/2019 18:54,JF_PBR_xp3_d3_t5_01.#m4,b
3,3,5,170863.5704,5/14/2019 18:54,JF_PBR_xp3_d3_t5_01.#m4,c
3,3,5,128946716.3,5/14/2019 18:55,JF_PBR_xp3_d3_t5_02.#m4,b
3,3,5,195990.5661,5/14/2019 18:55,JF_PBR_xp3_d3_t5_02.#m4,c
3,3,6,17890420.9,5/14/2019 18:56,JF_PBR_xp3_d3_t6_01.#m4,b
3,3,6,150761.9739,5/14/2019 18:56,JF_PBR_xp3_d3_t6_01.#m4,c
3,3,6,19870428.16,5/14/2019 18:57,JF_PBR_xp3_d3_t6_02.#m4,b
3,3,6,110558.7809,5/14/2019 18:57,JF_PBR_xp3_d3_t6_02.#m4,c
3,3,7,24036484.04,5/14/2019 18:58,JF_PBR_xp3_d3_t7_01.#m4,b
3,3,7,125634.9783,5/14/2019 18:58,JF_PBR_xp3_d3_t7_01.#m4,c
3,3,7,171235450,5/14/2019 18:59,JF_PBR_xp3_d3_t7_02.#m4,b
3,3,7,165838.1713,5/14/2019 18:59,JF_PBR_xp3_d3_t7_02.#m4,c
3,3,7,133414296.1,5/14/2019 19:00,JF_PBR_xp3_d3_t7_03.#m4,b
3,3,7,60304.78956,5/14/2019 19:00,JF_PBR_xp3_d3_t7_03.#m4,c
3,3,7,118614495.7,5/14/2019 19:01,JF_PBR_xp3_d3_t7_04.#m4,b
3,3,7,115584.18,5/14/2019 19:01,JF_PBR_xp3_d3_t7_04.#m4,c
3,3,8,116920936.2,5/14/2019 19:06,JF_PBR_xp3_d3_t8_01.#m4,b
3,3,8,256295.3556,5/14/2019 19:06,JF_PBR_xp3_d3_t8_01.#m4,c
3,3,8,104000635,5/14/2019 19:07,JF_PBR_xp3_d3_t8_02.#m4,b
3,3,8,256295.3556,5/14/2019 19:07,JF_PBR_xp3_d3_t8_02.#m4,c
3,4,1,9839731.497,5/15/2019 15:48,JF_PBR_xp3_d4_t1_01.#m4,b
3,4,1,185939.7678,5/15/2019 15:48,JF_PBR_xp3_d4_t1_01.#m4,c
3,4,1,8005460.814,5/15/2019 15:49,JF_PBR_xp3_d4_t1_02.#m4,b
3,4,1,291473.1495,5/15/2019 15:49,JF_PBR_xp3_d4_t1_02.#m4,c
3,4,2,41766092.17,5/15/2019 15:51,JF_PBR_xp3_d4_t2_01.#m4,b
3,4,2,221117.5617,5/15/2019 15:51,JF_PBR_xp3_d4_t2_01.#m4,c
3,4,2,60731948.49,5/15/2019 15:51,JF_PBR_xp3_d4_t2_02.#m4,b
3,4,2,311574.7461,5/15/2019 15:51,JF_PBR_xp3_d4_t2_02.#m4,c
3,4,3,65576433.25,5/15/2019 15:53,JF_PBR_xp3_d4_t3_01.#m4,b
3,4,3,155787.373,5/15/2019 15:53,JF_PBR_xp3_d4_t3_01.#m4,c
3,4,3,76034288.84,5/15/2019 15:54,JF_PBR_xp3_d4_t3_02.#m4,b
3,4,3,170863.5704,5/15/2019 15:54,JF_PBR_xp3_d4_t3_02.#m4,c
3,4,4,14724419.45,5/15/2019 15:57,JF_PBR_xp3_d4_t4_01.#m4,b
3,4,4,241219.1582,5/15/2019 15:57,JF_PBR_xp3_d4_t4_01.#m4,c
3,4,4,14247006.53,5/15/2019 15:57,JF_PBR_xp3_d4_t4_02.#m4,b
3,4,4,236193.7591,5/15/2019 15:57,JF_PBR_xp3_d4_t4_02.#m4,c
3,4,5,28544267.06,5/15/2019 16:02,JF_PBR_xp3_d4_t5_01.#m4,b
3,4,5,231168.36,5/15/2019 16:02,JF_PBR_xp3_d4_t5_01.#m4,c
3,4,5,36218051.53,5/15/2019 16:05,JF_PBR_xp3_d4_t5_02.#m4,b
3,4,5,286447.7504,5/15/2019 16:05,JF_PBR_xp3_d4_t5_02.#m4,c
3,4,5,66857910.03,5/15/2019 16:08,JF_PBR_xp3_d4_t5_03.#m4,b
3,4,5,256295.3556,5/15/2019 16:08,JF_PBR_xp3_d4_t5_03.#m4,c
3,4,5,51771661.84,5/15/2019 16:19,JF_PBR_xp3_d4_t5_04.#m4,b
3,4,5,241219.1582,5/15/2019 16:19,JF_PBR_xp3_d4_t5_04.#m4,c
3,4,5,57450362.85,5/15/2019 16:20,JF_PBR_xp3_d4_t5_05.#m4,b
3,4,5,306549.3469,5/15/2019 16:20,JF_PBR_xp3_d4_t5_05.#m4,c
3,4,6,67651923.09,5/15/2019 16:11,JF_PBR_xp3_d4_t6_01.#m4,b
3,4,6,135685.7765,5/15/2019 16:11,JF_PBR_xp3_d4_t6_01.#m4,c
3,4,6,86627830.2,5/15/2019 16:12,JF_PBR_xp3_d4_t6_02.#m4,b
3,4,6,150761.9739,5/15/2019 16:12,JF_PBR_xp3_d4_t6_02.#m4,c
3,4,7,58566001.46,5/15/2019 16:14,JF_PBR_xp3_d4_t7_01.#m4,b
3,4,7,140711.1756,5/15/2019 16:14,JF_PBR_xp3_d4_t7_01.#m4,c
3,4,7,67154408.57,5/15/2019 16:14,JF_PBR_xp3_d4_t7_02.#m4,b
3,4,7,216092.1626,5/15/2019 16:14,JF_PBR_xp3_d4_t7_02.#m4,c
3,4,8,64676886.8,5/15/2019 16:17,JF_PBR_xp3_d4_t8_01.#m4,b
3,4,8,794013.0625,5/15/2019 16:17,JF_PBR_xp3_d4_t8_01.#m4,c
3,4,8,91346679.99,5/15/2019 16:17,JF_PBR_xp3_d4_t8_02.#m4,b
3,4,8,889495.646,5/15/2019 16:17,JF_PBR_xp3_d4_t8_02.#m4,c
3,5,1,5095754.718,5/16/2019 15:07,JF_PBR_xp3_d5_t1_01.#m4,b
3,5,1,165838.1713,5/16/2019 15:07,JF_PBR_xp3_d5_t1_01.#m4,c
3,5,1,4492706.822,5/16/2019 15:08,JF_PBR_xp3_d5_t1_02.#m4,b
3,5,1,201015.9652,5/16/2019 15:08,JF_PBR_xp3_d5_t1_02.#m4,c
3,5,2,28137209.73,5/16/2019 15:10,JF_PBR_xp3_d5_t2_01.#m4,b
3,5,2,175888.9696,5/16/2019 15:10,JF_PBR_xp3_d5_t2_01.#m4,c
3,5,2,31152449.21,5/16/2019 15:10,JF_PBR_xp3_d5_t2_02.#m4,b
3,5,2,180914.3687,5/16/2019 15:10,JF_PBR_xp3_d5_t2_02.#m4,c
3,5,3,63445664.02,5/16/2019 15:13,JF_PBR_xp3_d5_t3_01.#m4,b
3,5,3,100507.9826,5/16/2019 15:13,JF_PBR_xp3_d5_t3_01.#m4,c
3,5,3,57178991.3,5/16/2019 15:14,JF_PBR_xp3_d5_t3_02.#m4,b
3,5,3,135685.7765,5/16/2019 15:14,JF_PBR_xp3_d5_t3_02.#m4,c
3,5,4,7472768.506,5/16/2019 15:16,JF_PBR_xp3_d5_t4_01.#m4,b
3,5,4,195990.5661,5/16/2019 15:16,JF_PBR_xp3_d5_t4_01.#m4,c
3,5,4,8734143.688,5/16/2019 15:16,JF_PBR_xp3_d5_t4_02.#m4,b
3,5,4,195990.5661,5/16/2019 15:16,JF_PBR_xp3_d5_t4_02.#m4,c
3,5,5,22508762.7,5/16/2019 15:21,JF_PBR_xp3_d5_t5_01.#m4,b
3,5,5,211066.7635,5/16/2019 15:21,JF_PBR_xp3_d5_t5_01.#m4,c
3,5,5,139248784.5,5/16/2019 15:22,JF_PBR_xp3_d5_t5_02.#m4,b
3,5,5,1216146.589,5/16/2019 15:22,JF_PBR_xp3_d5_t5_02.#m4,c
3,5,5,22302721.34,5/16/2019 15:37,JF_PBR_xp3_d5_t5_03.#m4,b
3,5,5,195990.5661,5/16/2019 15:37,JF_PBR_xp3_d5_t5_03.#m4,c
3,5,5,21996171.99,5/16/2019 15:38,JF_PBR_xp3_d5_t5_04.#m4,b
3,5,5,175888.9696,5/16/2019 15:38,JF_PBR_xp3_d5_t5_04.#m4,c
3,5,6,22991201.02,5/16/2019 15:24,JF_PBR_xp3_d5_t6_01.#m4,b
3,5,6,160812.7722,5/16/2019 15:24,JF_PBR_xp3_d5_t6_01.#m4,c
3,5,6,24287754,5/16/2019 15:25,JF_PBR_xp3_d5_t6_02.#m4,b
3,5,6,226142.9609,5/16/2019 15:25,JF_PBR_xp3_d5_t6_02.#m4,c
3,5,7,30187572.57,5/16/2019 15:29,JF_PBR_xp3_d5_t7_01.#m4,b
3,5,7,135685.7765,5/16/2019 15:29,JF_PBR_xp3_d5_t7_01.#m4,c
3,5,7,30172496.38,5/16/2019 15:32,JF_PBR_xp3_d5_t7_02.#m4,b
3,5,7,150761.9739,5/16/2019 15:32,JF_PBR_xp3_d5_t7_02.#m4,c
3,5,8,14719394.05,5/16/2019 15:33,JF_PBR_xp3_d5_t8_01.#m4,b
3,5,8,482438.3165,5/16/2019 15:33,JF_PBR_xp3_d5_t8_01.#m4,c
3,5,8,12709234.4,5/16/2019 15:33,JF_PBR_xp3_d5_t8_02.#m4,b
3,5,8,487463.7156,5/16/2019 15:33,JF_PBR_xp3_d5_t8_02.#m4,c
3,7,1,10206585.63,5/17/2019 12:38,JF_PBR_xp3_d7_t1_01.#m4,b
3,7,1,306549.3469,5/17/2019 12:38,JF_PBR_xp3_d7_t1_01.#m4,c
3,7,1,12960504.36,5/17/2019 12:38,JF_PBR_xp3_d7_t1_02.#m4,b
3,7,1,462336.72,5/17/2019 12:38,JF_PBR_xp3_d7_t1_02.#m4,c
3,7,2,34021952.11,5/17/2019 12:41,JF_PBR_xp3_d7_t2_01.#m4,b
3,7,2,407057.3295,5/17/2019 12:41,JF_PBR_xp3_d7_t2_01.#m4,c
3,7,2,37137699.57,5/17/2019 12:41,JF_PBR_xp3_d7_t2_02.#m4,b
3,7,2,502539.913,5/17/2019 12:41,JF_PBR_xp3_d7_t2_02.#m4,c
3,7,3,39042325.84,5/17/2019 12:43,JF_PBR_xp3_d7_t3_01.#m4,b
3,7,3,507565.3121,5/17/2019 12:43,JF_PBR_xp3_d7_t3_01.#m4,c
3,7,3,42700816.41,5/17/2019 12:43,JF_PBR_xp3_d7_t3_02.#m4,b
3,7,3,643251.0886,5/17/2019 12:43,JF_PBR_xp3_d7_t3_02.#m4,c
3,7,4,94784052.99,5/17/2019 12:45,JF_PBR_xp3_d7_t4_01.#m4,b
3,7,4,356803.3382,5/17/2019 12:45,JF_PBR_xp3_d7_t4_01.#m4,c
3,7,4,103915203.2,5/17/2019 12:46,JF_PBR_xp3_d7_t4_02.#m4,b
3,7,4,442235.1234,5/17/2019 12:46,JF_PBR_xp3_d7_t4_02.#m4,c
3,7,4,2924782.294,5/17/2019 13:17,JF_PBR_xp3_d7_t4_03.#m4,b
3,7,4,386955.733,5/17/2019 13:17,JF_PBR_xp3_d7_t4_03.#m4,c
3,7,5,32609814.95,5/17/2019 12:47,JF_PBR_xp3_d7_t5_01.#m4,b
3,7,5,477412.9174,5/17/2019 12:47,JF_PBR_xp3_d7_t5_01.#m4,c
3,7,5,31041890.43,5/17/2019 12:48,JF_PBR_xp3_d7_t5_02.#m4,b
3,7,5,547768.5052,5/17/2019 12:48,JF_PBR_xp3_d7_t5_02.#m4,c
3,7,6,24790293.91,5/17/2019 12:49,JF_PBR_xp3_d7_t6_01.#m4,b
3,7,6,226142.9609,5/17/2019 12:49,JF_PBR_xp3_d7_t6_01.#m4,c
3,7,6,27700000,5/17/2019 12:49,JF_PBR_xp3_d7_t6_02.#m4,b
3,7,6,251269.9565,5/17/2019 12:49,JF_PBR_xp3_d7_t6_02.#m4,c
3,7,7,28403555.88,5/17/2019 12:51,JF_PBR_xp3_d7_t7_01.#m4,b
3,7,7,376904.9348,5/17/2019 12:51,JF_PBR_xp3_d7_t7_01.#m4,c
3,7,7,31509252.55,5/17/2019 12:52,JF_PBR_xp3_d7_t7_02.#m4,b
3,7,7,417108.1278,5/17/2019 12:52,JF_PBR_xp3_d7_t7_02.#m4,c
3,7,8,12623802.61,5/17/2019 13:20,JF_PBR_xp3_d7_t8_01.#m4,b
3,7,8,361828.7374,5/17/2019 13:20,JF_PBR_xp3_d7_t8_01.#m4,c
3,7,8,12905224.97,5/17/2019 13:20,JF_PBR_xp3_d7_t8_02.#m4,b
3,7,8,442235.1234,5/17/2019 13:20,JF_PBR_xp3_d7_t8_02.#m4,c
3,8,1,8719067.491,5/20/2019 13:45,JF_PBR_xp3_d8_t1_01.#m4,b
3,8,1,512590.7113,5/20/2019 13:45,JF_PBR_xp3_d8_t1_01.#m4,c
3,8,1,7502920.901,5/20/2019 13:46,JF_PBR_xp3_d8_t1_02.#m4,b
3,8,1,557819.3034,5/20/2019 13:46,JF_PBR_xp3_d8_t1_02.#m4,c
3,8,2,15397822.93,5/20/2019 13:50,JF_PBR_xp3_d8_t2_01.#m4,b
3,8,2,241219.1582,5/20/2019 13:50,JF_PBR_xp3_d8_t2_01.#m4,c
3,8,2,16473258.35,5/20/2019 13:51,JF_PBR_xp3_d8_t2_02.#m4,b
3,8,2,291473.1495,5/20/2019 13:51,JF_PBR_xp3_d8_t2_02.#m4,c
3,8,3,18699510.16,5/20/2019 13:53,JF_PBR_xp3_d8_t3_01.#m4,b
3,8,3,261320.7548,5/20/2019 13:53,JF_PBR_xp3_d8_t3_01.#m4,c
3,8,3,20739822.21,5/20/2019 13:53,JF_PBR_xp3_d8_t3_02.#m4,b
3,8,3,226142.9609,5/20/2019 13:53,JF_PBR_xp3_d8_t3_02.#m4,c
3,8,4,2723766.328,5/20/2019 13:56,JF_PBR_xp3_d8_t4_01.#m4,b
3,8,4,311574.7461,5/20/2019 13:56,JF_PBR_xp3_d8_t4_01.#m4,c
3,8,4,2784071.118,5/20/2019 13:56,JF_PBR_xp3_d8_t4_02.#m4,b
3,8,4,351777.9391,5/20/2019 13:56,JF_PBR_xp3_d8_t4_02.#m4,c
3,8,5,8643686.504,5/20/2019 13:58,JF_PBR_xp3_d8_t5_01.#m4,b
3,8,5,266346.1539,5/20/2019 13:58,JF_PBR_xp3_d8_t5_01.#m4,c
3,8,5,8784397.679,5/20/2019 13:59,JF_PBR_xp3_d8_t5_02.#m4,b
3,8,5,246244.5574,5/20/2019 13:59,JF_PBR_xp3_d8_t5_02.#m4,c
3,8,6,11131259.07,5/20/2019 14:07,JF_PBR_xp3_d8_t6_01.#m4,b
3,8,6,170863.5704,5/20/2019 14:07,JF_PBR_xp3_d8_t6_01.#m4,c
3,8,6,11704154.57,5/20/2019 14:07,JF_PBR_xp3_d8_t6_02.#m4,b
3,8,6,125634.9783,5/20/2019 14:07,JF_PBR_xp3_d8_t6_02.#m4,c
3,8,7,683635196,5/20/2019 14:29,JF_PBR_xp3_d8_t7_01.#m4,b
3,8,7,487463.7156,5/20/2019 14:29,JF_PBR_xp3_d8_t7_01.#m4,c
3,8,7,16277267.78,5/20/2019 14:36,JF_PBR_xp3_d8_t7_02.#m4,b
3,8,7,105533.3817,5/20/2019 14:36,JF_PBR_xp3_d8_t7_02.#m4,c
3,8,7,18176868.65,5/20/2019 14:36,JF_PBR_xp3_d8_t7_03.#m4,b
3,8,7,125634.9783,5/20/2019 14:36,JF_PBR_xp3_d8_t7_03.#m4,c
3,8,8,2588080.552,5/20/2019 14:38,JF_PBR_xp3_d8_t8_01.#m4,b
3,8,8,251269.9565,5/20/2019 14:38,JF_PBR_xp3_d8_t8_01.#m4,c
3,8,8,2779045.719,5/20/2019 14:38,JF_PBR_xp3_d8_t8_02.#m4,b
3,8,8,226142.9609,5/20/2019 14:38,JF_PBR_xp3_d8_t8_02.#m4,c
3,9,1,3155950.654,5/21/2019 13:12,JF_PBR_xp3_d9_t1_01.#m4,b
3,9,1,497514.5139,5/21/2019 13:12,JF_PBR_xp3_d9_t1_01.#m4,c
3,9,1,3522804.79,5/21/2019 13:12,JF_PBR_xp3_d9_t1_02.#m4,b
3,9,1,527666.9087,5/21/2019 13:12,JF_PBR_xp3_d9_t1_02.#m4,c
3,9,2,11915221.34,5/21/2019 13:14,JF_PBR_xp3_d9_t2_01.#m4,b
3,9,2,80406.38608,5/21/2019 13:14,JF_PBR_xp3_d9_t2_01.#m4,c
3,9,2,12890148.77,5/21/2019 13:14,JF_PBR_xp3_d9_t2_02.#m4,b
3,9,2,85431.78521,5/21/2019 13:14,JF_PBR_xp3_d9_t2_02.#m4,c
3,9,3,12935377.36,5/21/2019 13:16,JF_PBR_xp3_d9_t3_01.#m4,b
3,9,3,80406.38608,5/21/2019 13:16,JF_PBR_xp3_d9_t3_01.#m4,c
3,9,3,13332383.89,5/21/2019 13:17,JF_PBR_xp3_d9_t3_02.#m4,b
3,9,3,120609.5791,5/21/2019 13:17,JF_PBR_xp3_d9_t3_02.#m4,c
3,9,4,4939967.345,5/21/2019 13:19,JF_PBR_xp3_d9_t4_01.#m4,b
3,9,4,266346.1539,5/21/2019 13:19,JF_PBR_xp3_d9_t4_01.#m4,c
3,9,4,5236465.893,5/21/2019 13:19,JF_PBR_xp3_d9_t4_02.#m4,b
3,9,4,311574.7461,5/21/2019 13:19,JF_PBR_xp3_d9_t4_02.#m4,c
3,9,5,11141309.87,5/21/2019 13:21,JF_PBR_xp3_d9_t5_01.#m4,b
3,9,5,185939.7678,5/21/2019 13:21,JF_PBR_xp3_d9_t5_01.#m4,c
3,9,5,12000653.12,5/21/2019 13:21,JF_PBR_xp3_d9_t5_02.#m4,b
3,9,5,115584.18,5/21/2019 13:21,JF_PBR_xp3_d9_t5_02.#m4,c
3,9,6,12010703.92,5/21/2019 13:24,JF_PBR_xp3_d9_t6_01.#m4,b
3,9,6,75380.98695,5/21/2019 13:24,JF_PBR_xp3_d9_t6_01.#m4,c
3,9,6,13131367.93,5/21/2019 13:24,JF_PBR_xp3_d9_t6_02.#m4,b
3,9,6,140711.1756,5/21/2019 13:24,JF_PBR_xp3_d9_t6_02.#m4,c
3,9,7,17347677.8,5/21/2019 13:25,JF_PBR_xp3_d9_t7_01.#m4,b
3,9,7,160812.7722,5/21/2019 13:25,JF_PBR_xp3_d9_t7_01.#m4,c
3,9,7,18317579.83,5/21/2019 13:26,JF_PBR_xp3_d9_t7_02.#m4,b
3,9,7,125634.9783,5/21/2019 13:26,JF_PBR_xp3_d9_t7_02.#m4,c
3,9,8,2794121.916,5/21/2019 13:27,JF_PBR_xp3_d9_t8_01.#m4,b
3,9,8,311574.7461,5/21/2019 13:27,JF_PBR_xp3_d9_t8_01.#m4,c
3,9,8,2708690.131,5/21/2019 13:28,JF_PBR_xp3_d9_t8_02.#m4,b
3,9,8,301523.9478,5/21/2019 13:28,JF_PBR_xp3_d9_t8_02.#m4,c
4,0,1,321625.5443,7/1/2019 20:47,JF_PBR_xp4_d0_t1_01.#m4,b
4,0,1,50253.9913,7/1/2019 20:47,JF_PBR_xp4_d0_t1_01.#m4,c
4,0,1,326650.9435,7/1/2019 20:47,JF_PBR_xp4_d0_t1_02.#m4,b
4,0,1,25126.99565,7/1/2019 20:47,JF_PBR_xp4_d0_t1_02.#m4,c
4,0,2,743759.0712,7/1/2019 20:49,JF_PBR_xp4_d0_t2_01.#m4,b
4,0,2,25126.99565,7/1/2019 20:49,JF_PBR_xp4_d0_t2_01.#m4,c
4,0,2,623149.4921,7/1/2019 20:50,JF_PBR_xp4_d0_t2_02.#m4,b
4,0,2,30152.39478,7/1/2019 20:50,JF_PBR_xp4_d0_t2_02.#m4,c
4,0,3,351777.9391,7/1/2019 20:52,JF_PBR_xp4_d0_t3_01.#m4,b
4,0,3,60304.78956,7/1/2019 20:52,JF_PBR_xp4_d0_t3_01.#m4,c
4,0,3,271371.553,7/1/2019 20:52,JF_PBR_xp4_d0_t3_02.#m4,b
4,0,3,80406.38608,7/1/2019 20:52,JF_PBR_xp4_d0_t3_02.#m4,c
4,0,4,733708.273,7/1/2019 20:53,JF_PBR_xp4_d0_t4_01.#m4,b
4,0,4,115584.18,7/1/2019 20:53,JF_PBR_xp4_d0_t4_01.#m4,c
4,0,4,1552848.331,7/1/2019 20:54,JF_PBR_xp4_d0_t4_02.#m4,b
4,0,4,90457.18434,7/1/2019 20:54,JF_PBR_xp4_d0_t4_02.#m4,c
4,0,5,507565.3121,7/1/2019 20:56,JF_PBR_xp4_d0_t5_01.#m4,b
4,0,5,75380.98695,7/1/2019 20:56,JF_PBR_xp4_d0_t5_01.#m4,c
4,0,5,497514.5139,7/1/2019 20:56,JF_PBR_xp4_d0_t5_02.#m4,b
4,0,5,65330.18869,7/1/2019 20:56,JF_PBR_xp4_d0_t5_02.#m4,c
4,0,6,412082.7287,7/1/2019 20:58,JF_PBR_xp4_d0_t6_01.#m4,b
4,0,6,55279.39043,7/1/2019 20:58,JF_PBR_xp4_d0_t6_01.#m4,c
4,0,6,497514.5139,7/1/2019 20:58,JF_PBR_xp4_d0_t6_02.#m4,b
4,0,6,65330.18869,7/1/2019 20:58,JF_PBR_xp4_d0_t6_02.#m4,c
4,0,7,869394.0495,7/1/2019 21:02,JF_PBR_xp4_d0_t7_01.#m4,b
4,0,7,60304.78956,7/1/2019 21:02,JF_PBR_xp4_d0_t7_01.#m4,c
4,0,7,1296552.976,7/1/2019 21:02,JF_PBR_xp4_d0_t7_02.#m4,b
4,0,7,70355.58782,7/1/2019 21:02,JF_PBR_xp4_d0_t7_02.#m4,c
4,0,8,693505.0799,7/1/2019 21:03,JF_PBR_xp4_d0_t8_01.#m4,b
4,0,8,80406.38608,7/1/2019 21:03,JF_PBR_xp4_d0_t8_01.#m4,c
4,0,8,859343.2512,7/1/2019 21:04,JF_PBR_xp4_d0_t8_02.#m4,b
4,0,8,35177.79391,7/1/2019 21:04,JF_PBR_xp4_d0_t8_02.#m4,c
4,10,1,33936520.32,7/11/2019 15:55,JF_PBR_xp4_d10_t1_01.#m4,b
4,10,1,990003.6286,7/11/2019 15:55,JF_PBR_xp4_d10_t1_01.#m4,c
4,10,1,39931821.49,7/11/2019 15:55,JF_PBR_xp4_d10_t1_02.#m4,b
4,10,1,1170917.997,7/11/2019 15:55,JF_PBR_xp4_d10_t1_02.#m4,c
4,10,1,40353955.01,7/11/2019 15:56,JF_PBR_xp4_d10_t1_03.#m4,b
4,10,1,1115638.607,7/11/2019 15:56,JF_PBR_xp4_d10_t1_03.#m4,c
4,10,2,41977158.93,7/11/2019 15:58,JF_PBR_xp4_d10_t2_01.#m4,b
4,10,2,592997.0973,7/11/2019 15:58,JF_PBR_xp4_d10_t2_01.#m4,c
4,10,2,49711248.19,7/11/2019 15:58,JF_PBR_xp4_d10_t2_02.#m4,b
4,10,2,678428.8826,7/11/2019 15:58,JF_PBR_xp4_d10_t2_02.#m4,c
4,10,2,48409669.82,7/11/2019 15:59,JF_PBR_xp4_d10_t2_03.#m4,b
4,10,2,688479.6808,7/11/2019 15:59,JF_PBR_xp4_d10_t2_03.#m4,c
4,10,2,49429825.84,7/11/2019 16:00,JF_PBR_xp4_d10_t2_04.#m4,b
4,10,2,668378.0843,7/11/2019 16:00,JF_PBR_xp4_d10_t2_04.#m4,c
4,10,2,49907238.76,7/11/2019 16:00,JF_PBR_xp4_d10_t2_05.#m4,b
4,10,2,668378.0843,7/11/2019 16:00,JF_PBR_xp4_d10_t2_05.#m4,c
4,10,3,25443595.8,7/11/2019 16:02,JF_PBR_xp4_d10_t3_01.#m4,b
4,10,3,979952.8304,7/11/2019 16:02,JF_PBR_xp4_d10_t3_01.#m4,c
4,10,3,25976288.1,7/11/2019 16:02,JF_PBR_xp4_d10_t3_02.#m4,b
4,10,3,990003.6286,7/11/2019 16:02,JF_PBR_xp4_d10_t3_02.#m4,c
4,10,3,25875780.12,7/11/2019 16:03,JF_PBR_xp4_d10_t3_03.#m4,b
