Well	Mean	StDev	0;2	1;2	2;2	2;1	1;1	0;1	0;0	1;0	2;0	wavelength	mode
C7	1.12090003490448	0.08749999850988388	1.2645000219345093	1.097499966621399	1.2096999883651733	1.0429999828338623	1.0148999691009521	1.045300006866455	1.1865999698638916	1.0647000074386597	1.1624000072479248	680	Absorbance
C8	1.0498000383377075	0.09359999746084213	1.1957999467849731	1.0276000499725342	1.1624000072479248	0.9817000031471252	0.9352999925613403	0.9629999995231628	1.1073999404907227	0.9796000123023987	1.0958000421524048	680	Absorbance
C9	0.935699999332428	0.09229999780654907	1.080899953842163	0.9089999794960022	1.0472999811172485	0.8697999715805054	0.8255000114440918	0.8458999991416931	0.9868999719619751	0.8705000281333923	0.9850999712944031	680	Absorbance
C10	0.8539000153541565	0.09780000150203705	0.9958999752998352	0.8305000066757202	0.9998999834060669	0.7918000221252441	0.7458000183105469	0.7540000081062317	0.888700008392334	0.7782999873161316	0.8999000191688538	680	Absorbance
C11	0.7462999820709229	0.09950000047683716	0.8830000162124634	0.7200999855995178	0.8981000185012817	0.6945000290870667	0.6330999732017517	0.6347000002861023	0.7853000164031982	0.6748999953269958	0.7926999926567078	680	Absorbance
C12	0.5194000005722046	0.10440000146627426	0.647599995136261	0.47279998660087585	0.6984999775886536	0.4683000147342682	0.4133000075817108	0.40869998931884766	0.5597000122070312	0.439300000667572	0.5669000148773193	680	Absorbance
D1	1.5647000074386597	0.06970000267028809	1.6734999418258667	1.541100025177002	1.6069999933242798	1.4941999912261963	1.4731999635696411	1.5202000141143799	1.6426000595092773	1.5250999927520752	1.6058000326156616	680	Absorbance
D2	1.4479000568389893	0.0738999992609024	1.5666999816894531	1.419700026512146	1.4921000003814697	1.3803999423980713	1.350600004196167	1.3935999870300293	1.5295000076293945	1.409600019454956	1.4889999628067017	680	Absorbance
D3	1.3920999765396118	0.07190000265836716	1.4996999502182007	1.3567999601364136	1.4479999542236328	1.3264000415802002	1.2963999509811401	1.3314000368118286	1.4642000198364258	1.3657000064849854	1.4399000406265259	680	Absorbance
D4	1.326200008392334	0.07169999927282333	1.4290000200271606	1.3026000261306763	1.4040000438690186	1.270900011062622	1.232699990272522	1.2589999437332153	1.3808000087738037	1.2802000045776367	1.3767999410629272	680	Absorbance
D5	1.2609000205993652	0.07930000126361847	1.3823000192642212	1.2288999557495117	1.3277000188827515	1.1957999467849731	1.1539000272750854	1.1931999921798706	1.3277000188827515	1.2187000513076782	1.320199966430664	680	Absorbance
D6	1.1815999746322632	0.08060000091791153	1.2781000137329102	1.1275999546051025	1.2563999891281128	1.0990999937057495	1.079300045967102	1.1119999885559082	1.263700008392334	1.1649999618530273	1.253000020980835	680	Absorbance
D7	1.0932999849319458	0.09120000153779984	1.2273999452590942	1.0542000532150269	1.187000036239624	1.0263999700546265	0.9713000059127808	1.0118999481201172	1.1520999670028687	1.0394999980926514	1.170199990272522	680	Absorbance
D8	0.9761999845504761	0.08659999817609787	1.1030999422073364	0.9442999958992004	1.0743999481201172	0.907800018787384	0.8676999807357788	0.8981000185012817	1.0233999490737915	0.9192000031471252	1.048200011253357	680	Absorbance
D9	0.8716999888420105	0.09369999915361404	0.9933000206947327	0.8324999809265137	1.0018999576568604	0.8119999766349792	0.7570000290870667	0.7810999751091003	0.9211000204086304	0.804099977016449	0.9424999952316284	680	Absorbance
D10	0.7723000049591064	0.09809999912977219	0.9007999897003174	0.732699990272522	0.911899983882904	0.7105000019073486	0.6578999757766724	0.6729000210762024	0.8222000002861023	0.6996999979019165	0.842199981212616	680	Absorbance
D11	0.6603999733924866	0.09929999709129333	0.7757999897003174	0.6126000285148621	0.8198999762535095	0.6064000129699707	0.5541999936103821	0.550599992275238	0.7006999850273132	0.5913000106811523	0.7324000000953674	680	Absorbance
D12	0.44029998779296875	0.10570000112056732	0.5701000094413757	0.38909998536109924	0.6215999722480774	0.3889999985694885	0.33709999918937683	0.33570000529289246	0.47209998965263367	0.34869998693466187	0.49939998984336853	680	Absorbance
E1	1.4997999668121338	0.07079999893903732	1.61080002784729	1.461300015449524	1.5221999883651733	1.4276000261306763	1.4089000225067139	1.455399990081787	1.5861999988555908	1.4779000282287598	1.5480999946594238	680	Absorbance
E2	1.4101999998092651	0.07559999823570251	1.5125999450683594	1.3753999471664429	1.4586999416351318	1.3377000093460083	1.305799961090088	1.3466999530792236	1.496999979019165	1.3883999586105347	1.4693000316619873	680	Absorbance
E3	1.3387000560760498	0.0771000012755394	1.4509999752044678	1.2969000339508057	1.3827999830245972	1.2792999744415283	1.2336000204086304	1.2764999866485596	1.4285000562667847	1.3025000095367432	1.3971999883651733	680	Absorbance
E4	1.2763999700546265	0.08320000022649765	1.3976999521255493	1.238700032234192	1.340399980545044	1.2041000127792358	1.1660000085830688	1.2063000202178955	1.3530000448226929	1.2337000370025635	1.3480000495910645	680	Absorbance
E5	1.2043999433517456	0.08630000054836273	1.3385000228881836	1.1711000204086304	1.2781000137329102	1.1303999423980713	1.090499997138977	1.1328999996185303	1.2723000049591064	1.1547000408172607	1.270900011062622	680	Absorbance
E6	1.1332999467849731	0.09200000017881393	1.2425999641418457	1.0923999547958374	1.2239999771118164	1.0399999618530273	1.01010000705719	1.0573999881744385	1.2197999954223633	1.0949000120162964	1.2187999486923218	680	Absorbance
E7	1.0361000299453735	0.0934000015258789	1.1592999696731567	0.9904000163078308	1.1368000507354736	0.9624000191688538	0.9125999808311462	0.9593999981880188	1.104699969291687	0.9765999913215637	1.1231000423431396	680	Absorbance
E8	0.9387999773025513	0.09239999949932098	1.0520000457763672	0.8895999789237976	1.049299955368042	0.8709999918937683	0.8170999884605408	0.8569999933242798	1.0015000104904175	0.8842999935150146	1.0277999639511108	680	Absorbance
E9	0.8320000171661377	0.09510000050067902	0.9490000009536743	0.7854999899864197	0.963699996471405	0.76910001039505	0.7160999774932861	0.7383999824523926	0.8863999843597412	0.7692999839782715	0.9104999899864197	680	Absorbance
E10	0.7422000169754028	0.09759999811649323	0.8510000109672546	0.6883000135421753	0.8906000256538391	0.6847000122070312	0.633400022983551	0.6383000016212463	0.7904999852180481	0.676800012588501	0.8258000016212463	680	Absorbance
E11	0.6384000182151794	0.10119999945163727	0.7508999705314636	0.5867000222206116	0.8026999831199646	0.5874999761581421	0.5286999940872192	0.5321000218391418	0.6801999807357788	0.5608000159263611	0.7159000039100647	680	Absorbance
E12	0.4092999994754791	0.10360000282526016	0.5180000066757202	0.3441999852657318	0.5874999761581421	0.36149999499320984	0.3084999918937683	0.3066999912261963	0.4521999955177307	0.32120001316070557	0.4837000072002411	680	Absorbance
F1	1.4752000570297241	0.07850000262260437	1.589400053024292	1.43149995803833	1.496399998664856	1.3904999494552612	1.3768999576568604	1.4214999675750732	1.5786000490188599	1.4605000019073486	1.531999945640564	680	Absorbance
F2	1.3758000135421753	0.07680000364780426	1.4808000326156616	1.3282999992370605	1.4261000156402588	1.305999994277954	1.2725000381469727	1.3203999996185303	1.4541000127792358	1.342900037765503	1.450700044631958	680	Absorbance
F3	1.2900999784469604	0.07779999822378159	1.4068000316619873	1.2395999431610107	1.339900016784668	1.2226999998092651	1.1895999908447266	1.2342000007629395	1.3700000047683716	1.2529000043869019	1.3547999858856201	680	Absorbance
F4	1.2294000387191772	0.08179999887943268	1.3273999691009521	1.1765999794006348	1.3095999956130981	1.1578999757766724	1.1240999698638916	1.1604000329971313	1.3021999597549438	1.1929999589920044	1.3133000135421753	680	Absorbance
F5	1.1605000495910645	0.08699999749660492	1.2884999513626099	1.114300012588501	1.2526999711990356	1.0879000425338745	1.0435999631881714	1.1008000373840332	1.2226999998092651	1.1075999736785889	1.2266000509262085	680	Absorbance
F6	1.0734000205993652	0.09669999778270721	1.2122000455856323	1.017699956893921	1.1674000024795532	0.9896000027656555	0.9492999911308289	1.0002000331878662	1.1517000198364258	1.0182000398635864	1.1545000076293945	680	Absorbance
F7	0.9726999998092651	0.09610000252723694	1.093400001525879	0.914900004863739	1.0815000534057617	0.8962000012397766	0.8511000275611877	0.8878999948501587	1.0338000059127808	0.9223999977111816	1.0729000568389893	680	Absorbance
F8	0.8996999859809875	0.0957999974489212	1.0113999843597412	0.84170001745224	1.014799952507019	0.8288000226020813	0.77920001745224	0.810699999332428	0.9646000266075134	0.8467000126838684	0.9991000294685364	680	Absorbance
F9	0.7836999893188477	0.09790000319480896	0.894599974155426	0.7257000207901001	0.9175999760627747	0.7152000069618225	0.6715999841690063	0.6847000122070312	0.8474000096321106	0.722599983215332	0.8741999864578247	680	Absorbance
F10	0.6944000124931335	0.10360000282526016	0.7921000123023987	0.623199999332428	0.8446999788284302	0.6371999979019165	0.5803999900817871	0.5834000110626221	0.7483999729156494	0.6309999823570251	0.8090000152587891	680	Absorbance
F11	0.5931000113487244	0.10899999737739563	0.7129999995231628	0.5339000225067139	0.772599995136261	0.5353999733924866	0.4772999882698059	0.4810999929904938	0.6381000280380249	0.5105999708175659	0.6758000254631042	680	Absorbance
F12	0.373199999332428	0.11420000344514847	0.5062999725341797	0.3131999969482422	0.5629000067710876	0.322299987077713	0.257999986410141	0.259799987077713	0.4131999909877777	0.2709999978542328	0.45249998569488525	680	Absorbance
G1	1.436400055885315	0.08129999786615372	1.5198999643325806	1.3753000497817993	1.4704999923706055	1.3596999645233154	1.329200029373169	1.376099944114685	1.5398999452590942	1.4247000217437744	1.5318000316619873	680	Absorbance
G2	1.323199987411499	0.08810000121593475	1.4101999998092651	1.2652000188827515	1.367300033569336	1.2446000576019287	1.2127000093460083	1.2436000108718872	1.4433000087738037	1.301200032234192	1.420799970626831	680	Absorbance
G3	1.2583999633789062	0.08649999648332596	1.3521000146865845	1.190600037574768	1.3056999444961548	1.1799999475479126	1.1467000246047974	1.187999963760376	1.3617000579833984	1.2431999444961548	1.357200026512146	680	Absorbance
G4	1.1924999952316284	0.0869000032544136	1.2942999601364136	1.1354999542236328	1.2690000534057617	1.1269999742507935	1.0806000232696533	1.1102999448776245	1.2861000299453735	1.1535999774932861	1.2764999866485596	680	Absorbance
G5	1.1103999614715576	0.08609999716281891	1.2145999670028687	1.0539000034332275	1.1930999755859375	1.0369999408721924	1.0027999877929688	1.0364999771118164	1.1988999843597412	1.0669000148773193	1.190000057220459	680	Absorbance
G6	1.023800015449524	0.09229999780654907	1.132200002670288	0.9656000137329102	1.1122000217437744	0.9399999976158142	0.9064000248908997	0.9462000131607056	1.1201000213623047	0.9817000031471252	1.1095999479293823	680	Absorbance
G7	0.9269000291824341	0.09179999679327011	1.0236999988555908	0.8614000082015991	1.0312000513076782	0.8618000149726868	0.8137999773025513	0.8395000100135803	1.0051000118255615	0.8797000050544739	1.0259000062942505	680	Absorbance
G8	0.8424000144004822	0.09520000219345093	0.9304999709129333	0.7766000032424927	0.953000009059906	0.7735000252723694	0.7275999784469604	0.7473000288009644	0.9150999784469604	0.7979999780654907	0.9605000019073486	680	Absorbance
G9	0.7504000067710876	0.10189999639987946	0.8259999752044678	0.6607000231742859	0.8708999752998352	0.6876999735832214	0.6330999732017517	0.6427000164985657	0.8422999978065491	0.7142000198364258	0.8762000203132629	680	Absorbance
G10	0.638700008392334	0.1054999977350235	0.7206000089645386	0.5608999729156494	0.7940999865531921	0.5920000076293945	0.5235999822616577	0.5271000266075134	0.6924999952316284	0.5694000124931335	0.7675999999046326	680	Absorbance
G11	0.5309000015258789	0.10729999840259552	0.6280999779701233	0.45339998602867126	0.703000009059906	0.4912000000476837	0.4154999852180481	0.41609999537467957	0.578499972820282	0.45579999685287476	0.6363999843597412	680	Absorbance
G12	0.31209999322891235	0.11410000175237656	0.45190000534057617	0.23800000548362732	0.4952999949455261	0.2542000114917755	0.19840000569820404	0.20430000126361847	0.3619000017642975	0.21580000221729279	0.3889000117778778	680	Absorbance
H1	1.351699948310852	0.0778999999165535	1.4235999584197998	1.2877999544143677	1.4121999740600586	1.270900011062622	1.266700029373169	1.2811000347137451	1.4503999948501587	1.3372999429702759	1.4354000091552734	680	Absorbance
H2	1.2407000064849854	0.09849999845027924	1.2908999919891357	1.1482000350952148	1.2730000019073486	1.1553000211715698	1.1373000144958496	1.1563999652862549	1.3885999917984009	1.23989999294281	1.3768999576568604	680	Absorbance
H3	1.1765999794006348	0.09120000153779984	1.2619999647140503	1.1030999422073364	1.257599949836731	1.1023000478744507	1.0671000480651855	1.0886000394821167	1.279099941253662	1.148800015449524	1.2805999517440796	680	Absorbance
H4	1.114400029182434	0.09950000047683716	1.1644999980926514	1.0011999607086182	1.142699956893921	1.0405999422073364	1.018399953842163	1.0334999561309814	1.2554999589920044	1.11080002784729	1.2624000310897827	680	Absorbance
H5	1.0365999937057495	0.09950000047683716	1.0999000072479248	0.9397000074386597	1.1095999479293823	0.965399980545044	0.9258999824523926	0.9372000098228455	1.1628999710083008	1.0211999416351318	1.167199969291687	680	Absorbance
H6	0.9399999976158142	0.09759999811649323	1.0291999578475952	0.8499000072479248	1.030500054359436	0.8794999718666077	0.8245000243186951	0.8402000069618225	1.0336999893188477	0.9090999960899353	1.0633000135421753	680	Absorbance
H7	0.8454999923706055	0.10209999978542328	0.9144999980926514	0.7541000247001648	0.9781000018119812	0.779699981212616	0.7361000180244446	0.7389000058174133	0.9146000146865845	0.809499979019165	0.9835000038146973	680	Absorbance
H8	0.7264999747276306	0.0949999988079071	0.7846999764442444	0.6381000280380249	0.8187000155448914	0.6646000146865845	0.6273000240325928	0.6288999915122986	0.8149999976158142	0.6923999786376953	0.8687999844551086	680	Absorbance
H9	0.6283000111579895	0.11050000041723251	0.6596999764442444	0.5098000168800354	0.7470999956130981	0.5748999714851379	0.5195000171661377	0.5074999928474426	0.7228999733924866	0.6114000082015991	0.8016999959945679	680	Absorbance
H10	0.5302000045776367	0.11219999939203262	0.5698999762535095	0.41339999437332153	0.6650999784469604	0.48840001225471497	0.41819998621940613	0.4122999906539917	0.6122000217437744	0.4869999885559082	0.7050999999046326	680	Absorbance
H11	0.41429999470710754	0.11270000040531158	0.47749999165534973	0.3027999997138977	0.5491999983787537	0.3628999888896942	0.2946999967098236	0.29190000891685486	0.5005999803543091	0.37389999628067017	0.5756000280380249	680	Absorbance
H12	0.19359999895095825	0.11649999767541885	0.3637999892234802	0.10859999805688858	0.36320000886917114	0.125	0.08269999921321869	0.09399999678134918	0.25459998846054077	0.09650000184774399	0.25369998812675476	680	Absorbance
A1	1.0664000511169434	0.06599999964237213	1.1919000148773193	1.0400999784469604	1.0951999425888062	1.0556999444961548	0.9706000089645386	1.0226999521255493	1.1256999969482422	1.0153000354766846	1.0806000232696533	720	Absorbance
A2	1.0232000350952148	0.0714000016450882	1.1526000499725342	1.0140000581741333	1.0841000080108643	0.958299994468689	0.9340000152587891	0.9775000214576721	1.082900047302246	0.9747999906539917	1.0300999879837036	720	Absorbance
A3	0.982200026512146	0.07580000162124634	1.1165000200271606	0.9679999947547913	1.0542999505996704	0.9186999797821045	0.8894000053405762	0.9286999702453613	1.042799949645996	0.9262999892234802	0.9954000115394592	720	Absorbance
A4	0.9381999969482422	0.07419999688863754	1.0676000118255615	0.9199000000953674	1.010200023651123	0.8781999945640564	0.8464000225067139	0.8835999965667725	0.994700014591217	0.8828999996185303	0.960099995136261	720	Absorbance
A5	0.91839998960495	0.0803999975323677	1.063599944114685	0.9057999849319458	0.9925000071525574	0.8528000116348267	0.8209999799728394	0.8618000149726868	0.9829000234603882	0.8578000068664551	0.9271000027656555	720	Absorbance
A6	0.8870999813079834	0.08449999988079071	1.0333000421524048	0.8694000244140625	0.9726999998092651	0.8180000185966492	0.7860000133514404	0.8230000138282776	0.9520000219345093	0.8215000033378601	0.907800018787384	720	Absorbance
A7	0.8407999873161316	0.08579999953508377	0.9944000244140625	0.8203999996185303	0.9327999949455261	0.7746000289916992	0.7412999868392944	0.774399995803833	0.8949999809265137	0.7738999724388123	0.8600999712944031	720	Absorbance
A8	0.7994999885559082	0.08619999885559082	0.9527000188827515	0.7763000130653381	0.8935999870300293	0.7305999994277954	0.7056999802589417	0.7253000140190125	0.8540999889373779	0.7357000112533569	0.8209999799728394	720	Absorbance
A9	0.7641000151634216	0.093299999833107	0.9244999885559082	0.7441999912261963	0.879800021648407	0.697700023651123	0.65829998254776	0.683899998664856	0.8097000122070312	0.6905999779701233	0.788100004196167	720	Absorbance
A10	0.7225000262260437	0.09610000252723694	0.8902000188827515	0.6984999775886536	0.8418999910354614	0.6552000045776367	0.6176000237464905	0.6376000046730042	0.7735999822616577	0.6492999792098999	0.7383999824523926	720	Absorbance
A11	0.666100025177002	0.09380000084638596	0.796999990940094	0.6464999914169312	0.820900022983551	0.6154000163078308	0.5663999915122986	0.5716000199317932	0.6951000094413757	0.5889999866485596	0.6931999921798706	720	Absorbance
A12	0.5647000074386597	0.10090000182390213	0.7106999754905701	0.534500002861023	0.7297000288963318	0.5109000205993652	0.46459999680519104	0.4618000090122223	0.5950999855995178	0.4821000099182129	0.5927000045776367	720	Absorbance
B1	1.0190999507904053	0.07249999791383743	1.1471999883651733	0.998199999332428	1.0683000087738037	0.9509000182151794	0.9277999997138977	0.9768000245094299	1.0953999757766724	0.974399983882904	1.0325000286102295	720	Absorbance
B2	0.9821000099182129	0.07150000333786011	1.1064000129699707	0.9656000137329102	1.0492000579833984	0.9243999719619751	0.8912000060081482	0.9307000041007996	1.0413000583648682	0.9302999973297119	0.9994999766349792	720	Absorbance
B3	0.9452000260353088	0.0746999979019165	1.0758999586105347	0.9251999855041504	1.0110000371932983	0.8819000124931335	0.8513000011444092	0.8910999894142151	1.007200002670288	0.8934999704360962	0.9693999886512756	720	Absorbance
B4	0.9172000288963318	0.07750000059604645	1.0479999780654907	0.8999999761581421	0.9916999936103821	0.8537999987602234	0.8180000185966492	0.8568999767303467	0.9754999876022339	0.8611000180244446	0.9501000046730042	720	Absorbance
B5	0.8758000135421753	0.0820000022649765	1.0253000259399414	0.8586999773979187	0.9498000144958496	0.8054999709129333	0.7760999798774719	0.8202999830245972	0.9373000264167786	0.8152999877929688	0.8935999870300293	720	Absorbance
B6	0.8464999794960022	0.08349999785423279	0.9902999997138977	0.8223000168800354	0.9276000261306763	0.7777000069618225	0.7426000237464905	0.7857000231742859	0.9107999801635742	0.7857000231742859	0.8752999901771545	720	Absorbance
B7	0.8093000054359436	0.08879999816417694	0.9606000185012817	0.7875000238418579	0.9132999777793884	0.7400000095367432	0.7009999752044678	0.7440999746322632	0.8621000051498413	0.7404999732971191	0.8348000049591064	720	Absorbance
B8	0.7669000029563904	0.08789999783039093	0.9086999893188477	0.7486000061035156	0.8784000277519226	0.7024999856948853	0.6624000072479248	0.6883999705314636	0.8119000196456909	0.6996999979019165	0.8011999726295471	720	Absorbance
B9	0.7159000039100647	0.09399999678134918	0.8590999841690063	0.6876999735832214	0.8482000231742859	0.6449999809265137	0.6049000024795532	0.635200023651123	0.7617999911308289	0.6485000252723694	0.7523000240325928	720	Absorbance
B10	0.6678000092506409	0.10189999639987946	0.8205000162124634	0.6428999900817871	0.8203999996185303	0.6011000275611877	0.5529999732971191	0.5738000273704529	0.7006000280380249	0.5875999927520752	0.7103999853134155	720	Absorbance
B11	0.61080002784729	0.09849999845027924	0.7483000159263611	0.5745000243186951	0.7610999941825867	0.5536999702453613	0.5019999742507935	0.5126000046730042	0.6552000045776367	0.5332000255584717	0.6564000248908997	720	Absorbance
B12	0.5044000148773193	0.11060000211000443	0.65420001745224	0.4625999927520752	0.6880000233650208	0.44769999384880066	0.39320001006126404	0.3926999866962433	0.5343999862670898	0.412200003862381	0.5548999905586243	720	Absorbance
C1	0.9789999723434448	0.07190000265836716	1.0937000513076782	0.9474999904632568	1.0174000263214111	0.9081000089645386	0.8873000144958496	0.9380000233650208	1.0693000555038452	0.9402999877929688	1.009600043296814	720	Absorbance
C2	0.9495000243186951	0.07129999995231628	1.065999984741211	0.9212999939918518	1.0019999742507935	0.8863999843597412	0.8578000068664551	0.9007999897003174	1.0228999853134155	0.9031000137329102	0.9851999878883362	720	Absorbance
C3	0.9480000138282776	0.0763000026345253	1.0738999843597412	0.9193999767303467	1.0156999826431274	0.8809000253677368	0.8540999889373779	0.8935999870300293	1.0211999416351318	0.8949999809265137	0.978600025177002	720	Absorbance
C4	0.9207000136375427	0.07689999788999557	1.0369000434875488	0.8858000040054321	0.9901999831199646	0.8425999879837036	0.8222000002861023	0.8690999746322632	1.002500057220459	0.8827000260353088	0.9544000029563904	720	Absorbance
C5	0.873199999332428	0.07689999788999557	0.9980999827384949	0.8450000286102295	0.9456999897956848	0.8057000041007996	0.7760999798774719	0.8172000050544739	0.9409000277519226	0.8212000131607056	0.9089999794960022	720	Absorbance
C6	0.8496000170707703	0.08340000361204147	0.9693999886512756	0.801800012588501	0.9350000023841858	0.7709000110626221	0.7415000200271606	0.7907999753952026	0.9279999732971191	0.8087999820709229	0.9003999829292297	720	Absorbance
C7	0.8032000064849854	0.08609999716281891	0.9423999786376953	0.7774999737739563	0.8949999809265137	0.7279000282287598	0.6958000063896179	0.734499990940094	0.8619999885559082	0.7445999979972839	0.8486999869346619	720	Absorbance
C8	0.7771999835968018	0.09210000187158585	0.9235000014305115	0.7523000240325928	0.8849999904632568	0.7060999870300293	0.6643000245094299	0.6966000199317932	0.8320000171661377	0.7092999815940857	0.8253999948501587	720	Absorbance
C9	0.7164000272750854	0.0917000025510788	0.8661999702453613	0.6851000189781189	0.8219000101089478	0.6467000246047974	0.6086999773979187	0.6366000175476074	0.7702999711036682	0.6478000283241272	0.7641000151634216	720	Absorbance
C10	0.6757000088691711	0.09780000150203705	0.8240000009536743	0.6460999846458435	0.8094000220298767	0.6067000031471252	0.5633000135421753	0.5842000246047974	0.7217000126838684	0.6013000011444092	0.7249000072479248	720	Absorbance
C11	0.6190000176429749	0.09920000284910202	0.7634000182151794	0.5859000086784363	0.7646999955177307	0.5605000257492065	0.5084999799728394	0.5163000226020813	0.6621000170707703	0.5450000166893005	0.6647999882698059	720	Absorbance
C12	0.4950000047683716	0.10270000249147415	0.6269999742507935	0.4472000002861023	0.6653000116348267	0.43779999017715454	0.3921000063419342	0.3873000144958496	0.5432999730110168	0.41749998927116394	0.5378999710083008	720	Absorbance
D1	0.9732000231742859	0.07039999961853027	1.0778000354766846	0.9391000270843506	1.020799994468689	0.9060999751091003	0.8809999823570251	0.9257000088691711	1.051900029182434	0.9351000189781189	1.0214999914169312	720	Absorbance
D2	0.9165999889373779	0.07639999687671661	1.0374000072479248	0.8795999884605408	0.9656000137329102	0.847100019454956	0.8181999921798706	0.8669000267982483	1.0011999607086182	0.8711000084877014	0.9621999859809875	720	Absorbance
D3	0.8996000289916992	0.07500000298023224	1.0062999725341797	0.8547999858856201	0.9556999802589417	0.8331000208854675	0.8040000200271606	0.8449000120162964	0.9843000173568726	0.8580999970436096	0.9549000263214111	720	Absorbance
D4	0.8707000017166138	0.07429999858140945	0.9772999882698059	0.8384000062942505	0.9416000247001648	0.8077999949455261	0.7721999883651733	0.8127999901771545	0.9363999962806702	0.8230000138282776	0.9265999794006348	720	Absorbance
D5	0.8453999757766724	0.08110000193119049	0.9702000021934509	0.8134999871253967	0.9090999960899353	0.7713000178337097	0.7361000180244446	0.7871000170707703	0.9182999730110168	0.7973999977111816	0.9050999879837036	720	Absorbance
D6	0.8118000030517578	0.0820000022649765	0.9169999957084656	0.7540000081062317	0.8847000002861023	0.732200026512146	0.7064999938011169	0.7508999705314636	0.890999972820282	0.7821000218391418	0.8873999714851379	720	Absorbance
D7	0.7739999890327454	0.08709999918937683	0.896399974822998	0.7337999939918518	0.8633000254631042	0.7013000249862671	0.6577000021934509	0.7052000164985657	0.8335000276565552	0.7214000225067139	0.8535000085830688	720	Absorbance
D8	0.710099995136261	0.08590000122785568	0.829800009727478	0.6736000180244446	0.8066999912261963	0.6431999802589417	0.600600004196167	0.6344000101089478	0.760699987411499	0.6539000272750854	0.7882000207901001	720	Absorbance
D9	0.6575999855995178	0.0917000025510788	0.7847999930381775	0.6122000217437744	0.7710999846458435	0.5918999910354614	0.5497000217437744	0.572700023651123	0.7117000222206116	0.5916000008583069	0.7329000234603882	720	Absorbance
D10	0.6018999814987183	0.0957999974489212	0.7333999872207642	0.5561000108718872	0.7279000282287598	0.5371999740600586	0.48989999294281006	0.5113000273704529	0.6549000144004822	0.5307999849319458	0.6754000186920166	720	Absorbance
D11	0.541700005531311	0.09719999879598618	0.6607999801635742	0.48890000581741333	0.6873000264167786	0.48330000042915344	0.43479999899864197	0.4424000084400177	0.5898000001907349	0.4722000062465668	0.616100013256073	720	Absorbance
D12	0.42010000348091125	0.10350000113248825	0.5496000051498413	0.36500000953674316	0.5913000106811523	0.36230000853538513	0.32030001282691956	0.31869998574256897	0.461899995803833	0.33230000734329224	0.47929999232292175	720	Absorbance
E1	0.9161999821662903	0.06870000064373016	1.013100028038025	0.8762000203132629	0.9477999806404114	0.8500000238418579	0.8273000121116638	0.8694000244140625	1.002500057220459	0.8883000016212463	0.9711999893188477	720	Absorbance
E2	0.8827000260353088	0.07410000264644623	0.9800999760627747	0.8360999822616577	0.9354000091552734	0.8134999871253967	0.7864000201225281	0.8277000188827515	0.9686999917030334	0.8507000207901001	0.9453999996185303	720	Absorbance
E3	0.8531000018119812	0.07490000128746033	0.9550999999046326	0.8043000102043152	0.9021000266075134	0.7911999821662903	0.7529000043869019	0.800599992275238	0.9412999749183655	0.8152999877929688	0.9154000282287598	720	Absorbance
E4	0.8281999826431274	0.07909999787807465	0.9390000104904175	0.7865999937057495	0.8888999819755554	0.7541999816894531	0.7253999710083008	0.7663000226020813	0.9006999731063843	0.7888000011444092	0.9036999940872192	720	Absorbance
E5	0.7975999712944031	0.0835999995470047	0.9197999835014343	0.7538999915122986	0.8695999979972839	0.7246999740600586	0.6863999962806702	0.7390000224113464	0.8707000017166138	0.7468000054359436	0.8673999905586243	720	Absorbance
E6	0.7669000029563904	0.08820000290870667	0.8755999803543091	0.7145000100135803	0.8540999889373779	0.680899977684021	0.6500999927520752	0.7039999961853027	0.8503999710083008	0.725600004196167	0.847100019454956	720	Absorbance
E7	0.7197999954223633	0.0908999964594841	0.8396999835968018	0.6678000092506409	0.817799985408783	0.6437000036239624	0.6011000275611877	0.656000018119812	0.7906000018119812	0.6589999794960022	0.802299976348877	720	Absorbance
E8	0.6726999878883362	0.09229999780654907	0.7875999808311462	0.6229000091552734	0.7813000082969666	0.6007000207901001	0.5534999966621399	0.5968000292778015	0.7337999939918518	0.6133999824523926	0.7639999985694885	720	Absorbance
E9	0.6211000084877014	0.0934000015258789	0.7419000267982483	0.5677000284194946	0.739300012588501	0.5540000200271606	0.5078999996185303	0.5360999703407288	0.6789000034332275	0.560699999332428	0.7037000060081482	720	Absorbance
E10	0.5733000040054321	0.0957999974489212	0.6862999796867371	0.5162000060081482	0.7116000056266785	0.5134000182151794	0.46239998936653137	0.4803999960422516	0.623199999332428	0.508899986743927	0.6577000021934509	720	Absorbance
E11	0.5203999876976013	0.10000000149011612	0.635699987411499	0.46959999203681946	0.677299976348877	0.4627000093460083	0.4083999991416931	0.4196999967098236	0.5611000061035156	0.4480000138282776	0.6014999747276306	720	Absorbance
E12	0.39320001006126404	0.1031000018119812	0.5019999742507935	0.3264000117778778	0.567799985408783	0.3441999852657318	0.29269999265670776	0.29179999232292175	0.43799999356269836	0.3057999908924103	0.4697999954223633	720	Absorbance
F1	0.8873999714851379	0.0746999979019165	0.9854000210762024	0.8395000100135803	0.9187999963760376	0.8131999969482422	0.7921000123023987	0.8391000032424927	0.9850000143051147	0.8586000204086304	0.9549000263214111	720	Absorbance
F2	0.8478000164031982	0.07410000264644623	0.945900022983551	0.8015999794006348	0.901199996471405	0.7849000096321106	0.7484999895095825	0.7912999987602234	0.9228000044822693	0.8122000098228455	0.9215999841690063	720	Absorbance
