well,row,col,B_lbl,C_lbl,B_cc,C_cc,A600,A600_sdv,A680,A680_sdv,A720,A720_sdv,A750,A750_sdv,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750
G12,G,12,0.1,0.0,194851810.6,0.0,0.3425999879837036,0.1225000023841858,0.31209999322891235,0.11410000175237656,0.3066000044345856,0.11559999734163286,0.30720001459121704,0.11630000174045566,0.24609999358654025,0.2419999986886978,0.23829999566078186,0.23469999432563785,0.23100000619888306,0.2280000001192093,0.2245000004768372,0.2214999943971634,0.2184000015258789,0.21529999375343326,0.21240000426769254,0.20919999480247495,0.20630000531673431,0.20309999585151672,0.2002999931573868,0.19769999384880066,0.19470000267028809,0.19220000505447388,0.18940000236034396,0.18729999661445615,0.1851000040769577,0.18379999697208405,0.1826999932527542,0.181999996304512,0.181999996304512,0.18039999902248385
H1,H,1,0.0,0.5,0.0,4446473.15,0.9221000075340272,0.08049999922513963,1.351699948310852,0.0778999999165535,0.7791000008583069,0.07109999656677246,0.7445999979972839,0.0722000002861023,1.2371000051498413,1.080299973487854,0.9491000175476074,0.8682000041007996,0.8248999714851379,0.8037999868392944,0.7865999937057495,0.7907999753952026,0.8032000064849854,0.8156999945640564,0.8235999941825867,0.8319000005722046,0.842199981212616,0.8413000106811523,0.8594999909400941,0.9704999923706056,1.0371999740600586,1.1811000108718872,1.2537000179290771,1.04229998588562,0.7882000207901001,0.7059999704360962,0.6712999939918518,0.6504999995231628,0.6402000188827515,0.6294999718666077
H2,H,2,0.0,0.46,0.0,4081862.352,0.8517000079154968,0.08799999952316284,1.2407000064849854,0.09849999845027924,0.7364000082015991,0.08889999985694885,0.7062000036239624,0.08900000154972076,1.117900013923645,0.9796000123023988,0.8633999824523926,0.7918000221252441,0.753000020980835,0.7339000105857849,0.7179999947547913,0.7204999923706055,0.7311000227928162,0.7412999868392944,0.7473999857902527,0.7538999915122986,0.7627000212669373,0.7610999941825867,0.7771000266075134,0.875,0.9343000054359436,1.0635000467300415,1.129899978637695,0.9452000260353088,0.7203999757766724,0.647599995136261,0.6162999868392944,0.597599983215332,0.5885000228881836,0.5787000060081482
H3,H,3,0.0,0.42,0.0,3717251.5539999995,0.8216000199317932,0.09269999712705612,1.1765999794006348,0.09120000153779984,0.7071999907493591,0.08129999786615373,0.6805999875068665,0.0851999968290329,1.0437999963760376,0.9354000091552734,0.8079000115394592,0.7432000041007996,0.7093999981880188,0.6902999877929688,0.6758999824523926,0.6779000163078308,0.6866999864578247,0.6955999732017517,0.7014999985694885,0.7075999975204468,0.7160000205039978,0.7146999835968018,0.7289999723434448,0.8194000124931335,0.8744999766349792,0.9926999807357788,1.054900050163269,0.8870999813079834,0.6800000071525574,0.6123999953269958,0.5828999876976013,0.5654000043869019,0.5569999814033508,0.5478000044822693
H4,H,4,0.0,0.38,0.0,3352640.755,0.777999997138977,0.09030000120401382,1.114400029182434,0.09950000047683716,0.6751000285148621,0.08839999884366989,0.6489999890327454,0.09120000153779984,1.0025000572204592,0.8991000056266785,0.7771999835968018,0.7149999737739563,0.6822999715805054,0.6632999777793884,0.6496999859809875,0.6510999798774719,0.6599000096321106,0.6687999963760376,0.6739000082015991,0.6794999837875366,0.6870999932289124,0.685699999332428,0.6987000107765198,0.7846000194549559,0.8371000289916992,0.9506999850273132,1.0102000236511228,0.8518000245094299,0.6541000008583069,0.5892000198364258,0.5609999895095825,0.5439000129699707,0.5357999801635742,0.5264999866485596
H5,H,5,0.0,0.34,0.0,2988029.957,0.7336999773979187,0.09229999780654907,1.0365999937057495,0.09950000047683716,0.6383000016212463,0.09019999951124193,0.6144000291824341,0.0917000025510788,0.9115999937057496,0.8040000200271606,0.7129999995231628,0.6563000082969666,0.6244999766349792,0.6087999939918518,0.5950999855995178,0.5963000059127808,0.6035000085830688,0.6111999750137329,0.6158999800682068,0.6208000183105469,0.6274999976158142,0.6261000037193298,0.637499988079071,0.7145000100135803,0.7616000175476074,0.8633000254631042,0.9176999926567078,0.7760000228881836,0.5989000201225281,0.5403000116348267,0.5139999985694885,0.4984000027179718,0.4907000064849854,0.4826000034809113
H6,H,6,0.0,0.3,0.0,2623419.159,0.6771000027656555,0.09640000015497208,0.9399999976158142,0.09759999811649324,0.5947999954223633,0.09350000321865083,0.5723999738693237,0.09549999982118608,0.8109999895095825,0.7174000144004822,0.6381999850273132,0.5879999995231628,0.5602999925613403,0.5461999773979187,0.5342000126838684,0.5346999764442444,0.5407000184059143,0.546999990940094,0.5508000254631042,0.5546000003814697,0.5601999759674072,0.5583999752998352,0.567799985408783,0.6351000070571899,0.6765000224113464,0.7667000293731691,0.8148000240325928,0.6927000284194946,0.5371000170707703,0.4857000112533569,0.46279999613761896,0.44859999418258667,0.44179999828338623,0.4343000054359436
H7,H,7,0.0,0.25,0.0,2258808.36,0.6215999722480774,0.1037999987602234,0.8454999923706055,0.10209999978542328,0.5534999966621399,0.10109999775886536,0.5389999747276306,0.10599999874830246,0.7217000126838684,0.6399999856948853,0.5703999996185303,0.5263000130653381,0.5013999938964844,0.4889000058174133,0.4779999852180481,0.4785000085830689,0.4837000072002411,0.4891999959945679,0.4921999871730805,0.4955999851226807,0.5001999735832214,0.4982999861240387,0.5062000155448914,0.5651000142097473,0.6011000275611877,0.680400013923645,0.7233999967575073,0.616599977016449,0.480100005865097,0.4348999857902527,0.4147000014781952,0.4023999869823456,0.3968999981880188,0.3901000022888184
H8,H,8,0.0,0.21,0.0,1894197.562,0.5397999882698059,0.09449999779462814,0.7264999747276306,0.0949999988079071,0.4850000143051148,0.0934000015258789,0.4736000001430512,0.09780000150203703,0.6129000186920166,0.5450999736785889,0.4878000020980835,0.4512999951839447,0.4302999973297119,0.4194999933242798,0.4101999998092651,0.4099999964237213,0.4138999879360199,0.4178999960422516,0.4203000068664551,0.4228000044822693,0.4264999926090241,0.4248000085353851,0.43130001425743103,0.4803999960422516,0.5101000070571899,0.5766000151634216,0.6122000217437744,0.5241000056266785,0.4108999967575073,0.3736999928951264,0.3571000099182129,0.3472000062465668,0.34279999136924744,0.33730000257492065
H9,H,9,0.0,0.17,0.0,1529586.764,0.4814000129699707,0.10700000077486037,0.6283000111579895,0.11050000041723253,0.4393999874591827,0.10580000281333923,0.4284999966621399,0.10779999941587448,0.4855000078678131,0.4345000088214874,0.39160001277923584,0.36340001225471497,0.3472000062465668,0.3384999930858612,0.3312000036239624,0.3310000002384186,0.3336000144481659,0.3370000123977661,0.3386000096797943,0.3400000035762787,0.3427000045776367,0.34130001068115234,0.3458000123500824,0.3826999962329865,0.4052999913692473,0.4555999934673309,0.4828999936580658,0.4171000123023987,0.3323999941349029,0.3046000003814697,0.2922999858856201,0.2851000130176544,0.28209999203681946,0.2777999937534332
H10,H,10,0.0,0.13,0.0,1164975.965,0.4199000000953674,0.1096000000834465,0.5302000045776367,0.11219999939203262,0.3862000107765198,0.1079000011086464,0.3792000114917755,0.10909999907016754,0.4034000039100647,0.3691000044345856,0.3276999890804291,0.3057000041007996,0.2935999929904938,0.2858999967575073,0.2802000045776367,0.2799000144004822,0.28200000524520874,0.2842999994754791,0.28540000319480896,0.2865000069141388,0.28859999775886536,0.2874000072479248,0.2910999953746796,0.3203999996185303,0.3382999897003174,0.3783999979496002,0.4000000059604645,0.34790000319480896,0.2802000045776367,0.2581000030040741,0.24799999594688416,0.2425999939441681,0.24050000309944156,0.23729999363422394
H11,H,11,0.0,0.09,0.0,800365.167,0.3454999923706055,0.11469999700784685,0.4142999947071075,0.11270000040531157,0.32019999623298645,0.10649999976158142,0.3167000114917755,0.10809999704360962,0.2978000044822693,0.27140000462532043,0.2489999979734421,0.23409999907016754,0.2251999974250793,0.22040000557899475,0.21649999916553495,0.21610000729560846,0.2171999961137772,0.21870000660419464,0.21950000524520874,0.22010000050067904,0.2213000059127808,0.22020000219345093,0.2224999964237213,0.241799995303154,0.2535000145435333,0.2797999978065491,0.2940999865531921,0.2599000036716461,0.21480000019073486,0.2002999931573868,0.1940000057220459,0.1907999962568283,0.1898999959230423,0.18780000507831573
H12,H,12,0.0,0.0,0.0,0.0,0.2054000049829483,0.1274999976158142,0.19359999895095825,0.11649999767541885,0.1932000070810318,0.1145000010728836,0.2004999965429306,0.1168000027537346,0.08789999783039093,0.08760000020265579,0.0877000018954277,0.08739999681711197,0.08720000088214874,0.08709999918937683,0.08669999986886978,0.0869000032544136,0.08669999986886978,0.08659999817609787,0.08669999986886978,0.08619999885559082,0.08590000122785567,0.08540000021457672,0.0851999968290329,0.08510000258684157,0.08489999920129776,0.08470000326633452,0.08449999988079071,0.08470000326633452,0.08489999920129776,0.08579999953508377,0.08669999986886978,0.08839999884366989,0.09040000289678574,0.09059999883174896
