Well	mode	wavelength	abs
C5	Absorbance	700.0	0.8485999703407288
C6	Absorbance	700.0	0.8025000095367432
C7	Absorbance	700.0	0.7480999827384949
C8	Absorbance	700.0	0.7089999914169312
C9	Absorbance	700.0	0.6392999887466431
C10	Absorbance	700.0	0.5830000042915344
C11	Absorbance	700.0	0.5128999948501587
C12	Absorbance	700.0	0.37700000405311584
D1	Absorbance	700.0	0.983299970626831
D2	Absorbance	700.0	0.9125000238418579
D3	Absorbance	700.0	0.8834999799728394
D4	Absorbance	700.0	0.8503999710083008
D5	Absorbance	700.0	0.8120999932289124
D6	Absorbance	700.0	0.765999972820282
D7	Absorbance	700.0	0.7127000093460083
D8	Absorbance	700.0	0.6394000053405762
D9	Absorbance	700.0	0.5695000290870667
D10	Absorbance	700.0	0.49880000948905945
D11	Absorbance	700.0	0.436599999666214
D12	Absorbance	700.0	0.3084999918937683
E1	Absorbance	700.0	0.9305999875068665
E2	Absorbance	700.0	0.8805000185966492
E3	Absorbance	700.0	0.8359000086784363
E4	Absorbance	700.0	0.8003000020980835
E5	Absorbance	700.0	0.7605999708175659
E6	Absorbance	700.0	0.7109000086784363
E7	Absorbance	700.0	0.65420001745224
E8	Absorbance	700.0	0.593500018119812
E9	Absorbance	700.0	0.5342000126838684
E10	Absorbance	700.0	0.47760000824928284
E11	Absorbance	700.0	0.4122999906539917
E12	Absorbance	700.0	0.2831000089645386
F1	Absorbance	700.0	0.8901000022888184
F2	Absorbance	700.0	0.8418999910354614
F3	Absorbance	700.0	0.7944999933242798
F4	Absorbance	700.0	0.7588000297546387
F5	Absorbance	700.0	0.71670001745224
F6	Absorbance	700.0	0.6601999998092651
F7	Absorbance	700.0	0.598800003528595
F8	Absorbance	700.0	0.5536999702453613
F9	Absorbance	700.0	0.4867999851703644
F10	Absorbance	700.0	0.4307999908924103
F11	Absorbance	700.0	0.36320000886917114
F12	Absorbance	700.0	0.23469999432563782
G1	Absorbance	700.0	0.8607000112533569
G2	Absorbance	700.0	0.7961000204086304
G3	Absorbance	700.0	0.7516999840736389
G4	Absorbance	700.0	0.7171000242233276
G5	Absorbance	700.0	0.67330002784729
G6	Absorbance	700.0	0.6198999881744385
G7	Absorbance	700.0	0.5618000030517578
G8	Absorbance	700.0	0.5041000247001648
G9	Absorbance	700.0	0.43309998512268066
G10	Absorbance	700.0	0.3779999911785126
G11	Absorbance	700.0	0.3109000027179718
G12	Absorbance	700.0	0.1851000040769577
H1	Absorbance	700.0	0.7882000207901001
H2	Absorbance	700.0	0.7203999757766724
H3	Absorbance	700.0	0.6800000071525574
H4	Absorbance	700.0	0.6541000008583069
H5	Absorbance	700.0	0.5989000201225281
H6	Absorbance	700.0	0.5371000170707703
H7	Absorbance	700.0	0.48010000586509705
H8	Absorbance	700.0	0.4108999967575073
H9	Absorbance	700.0	0.33239999413490295
H10	Absorbance	700.0	0.2802000045776367
H11	Absorbance	700.0	0.21480000019073486
H12	Absorbance	700.0	0.08489999920129776
A1	Absorbance	710.0	0.9753999710083008
A2	Absorbance	710.0	0.9344000220298767
A3	Absorbance	710.0	0.8842999935150146
A4	Absorbance	710.0	0.8442000150680542
A5	Absorbance	710.0	0.8212000131607056
A6	Absorbance	710.0	0.7810999751091003
A7	Absorbance	710.0	0.7332000136375427
A8	Absorbance	710.0	0.695900022983551
A9	Absorbance	710.0	0.6459000110626221
A10	Absorbance	710.0	0.6037999987602234
A11	Absorbance	710.0	0.5425000190734863
A12	Absorbance	710.0	0.444599986076355
B1	Absorbance	710.0	0.9460999965667725
B2	Absorbance	710.0	0.906000018119812
B3	Absorbance	710.0	0.8589000105857849
B4	Absorbance	710.0	0.8222000002861023
B5	Absorbance	710.0	0.7796000242233276
B6	Absorbance	710.0	0.741100013256073
B7	Absorbance	710.0	0.6998999714851379
B8	Absorbance	710.0	0.6567999720573425
B9	Absorbance	710.0	0.5938000082969666
B10	Absorbance	710.0	0.5404000282287598
B11	Absorbance	710.0	0.4853000044822693
B12	Absorbance	710.0	0.3709000051021576
C1	Absorbance	710.0	0.9042999744415283
C2	Absorbance	710.0	0.8776999711990356
C3	Absorbance	710.0	0.8623999953269958
C4	Absorbance	710.0	0.829800009727478
C5	Absorbance	710.0	0.7883999943733215
C6	Absorbance	710.0	0.7480999827384949
C7	Absorbance	710.0	0.7021999955177307
C8	Absorbance	710.0	0.6690000295639038
C9	Absorbance	710.0	0.6065000295639038
C10	Absorbance	710.0	0.5562999844551086
C11	Absorbance	710.0	0.49410000443458557
C12	Absorbance	710.0	0.37229999899864197
D1	Absorbance	710.0	0.9006999731063843
D2	Absorbance	710.0	0.8375999927520752
D3	Absorbance	710.0	0.8134999871253967
D4	Absorbance	710.0	0.785099983215332
D5	Absorbance	710.0	0.7519999742507935
D6	Absorbance	710.0	0.713100016117096
D7	Absorbance	710.0	0.6662999987602234
D8	Absorbance	710.0	0.6001999974250793
D9	Absorbance	710.0	0.5382000207901001
D10	Absorbance	710.0	0.4738999903202057
D11	Absorbance	710.0	0.4187000095844269
D12	Absorbance	710.0	0.30550000071525574
E1	Absorbance	710.0	0.8485000133514404
E2	Absorbance	710.0	0.8050000071525574
E3	Absorbance	710.0	0.7669000029563904
E4	Absorbance	710.0	0.73580002784729
E5	Absorbance	710.0	0.70169997215271
E6	Absorbance	710.0	0.6585000157356262
E7	Absorbance	710.0	0.6086000204086304
E8	Absorbance	710.0	0.5547000169754028
E9	Absorbance	710.0	0.5027999877929688
E10	Absorbance	710.0	0.4521999955177307
E11	Absorbance	710.0	0.39430001378059387
E12	Absorbance	710.0	0.2802000045776367
F1	Absorbance	710.0	0.8084999918937683
F2	Absorbance	710.0	0.767300009727478
F3	Absorbance	710.0	0.7251999974250793
F4	Absorbance	710.0	0.6948999762535095
F5	Absorbance	710.0	0.6586999893188477
F6	Absorbance	710.0	0.6086999773979187
F7	Absorbance	710.0	0.5544000267982483
F8	Absorbance	710.0	0.5146999955177307
F9	Absorbance	710.0	0.4555000066757202
F10	Absorbance	710.0	0.40610000491142273
F11	Absorbance	710.0	0.34610000252723694
F12	Absorbance	710.0	0.23260000348091125
G1	Absorbance	710.0	0.7788000106811523
G2	Absorbance	710.0	0.7228999733924866
G3	Absorbance	710.0	0.683899998664856
G4	Absorbance	710.0	0.6538000106811523
G5	Absorbance	710.0	0.6151999831199646
G6	Absorbance	710.0	0.5683000087738037
G7	Absorbance	710.0	0.5174999833106995
G8	Absorbance	710.0	0.4657000005245209
G9	Absorbance	710.0	0.4032999873161316
G10	Absorbance	710.0	0.3540000021457672
G11	Absorbance	710.0	0.2948000133037567
G12	Absorbance	710.0	0.18379999697208405
H1	Absorbance	710.0	0.7059999704360962
H2	Absorbance	710.0	0.647599995136261
H3	Absorbance	710.0	0.6123999953269958
H4	Absorbance	710.0	0.5892000198364258
H5	Absorbance	710.0	0.5403000116348267
H6	Absorbance	710.0	0.48570001125335693
H7	Absorbance	710.0	0.4348999857902527
H8	Absorbance	710.0	0.37369999289512634
H9	Absorbance	710.0	0.3046000003814697
H10	Absorbance	710.0	0.2581000030040741
H11	Absorbance	710.0	0.20029999315738678
H12	Absorbance	710.0	0.08579999953508377
A1	Absorbance	720.0	0.9408000111579895
A2	Absorbance	720.0	0.9016000032424927
A3	Absorbance	720.0	0.8539000153541565
A4	Absorbance	720.0	0.8166999816894531
A5	Absorbance	720.0	0.7946000099182129
A6	Absorbance	720.0	0.7570000290870667
A7	Absorbance	720.0	0.7107999920845032
A8	Absorbance	720.0	0.6766999959945679
A9	Absorbance	720.0	0.6292999982833862
A10	Absorbance	720.0	0.5891000032424927
A11	Absorbance	720.0	0.5313000082969666
A12	Absorbance	720.0	0.43939998745918274
B1	Absorbance	720.0	0.9110000133514404
B2	Absorbance	720.0	0.8730999827384949
B3	Absorbance	720.0	0.8277999758720398
B4	Absorbance	720.0	0.7935000061988831
B5	Absorbance	720.0	0.7533000111579895
B6	Absorbance	720.0	0.7170000076293945
B7	Absorbance	720.0	0.6780999898910522
B8	Absorbance	720.0	0.6373000144958496
B9	Absorbance	720.0	0.5776000022888184
B10	Absorbance	720.0	0.5267999768257141
B11	Absorbance	720.0	0.474700003862381
B12	Absorbance	720.0	0.36649999022483826
C1	Absorbance	720.0	0.869700014591217
C2	Absorbance	720.0	0.8449000120162964
C3	Absorbance	720.0	0.8313000202178955
C4	Absorbance	720.0	0.7997000217437744
C5	Absorbance	720.0	0.7609000205993652
C6	Absorbance	720.0	0.7232999801635742
C7	Absorbance	720.0	0.6801999807357788
C8	Absorbance	720.0	0.649399995803833
C9	Absorbance	720.0	0.5898000001907349
C10	Absorbance	720.0	0.5421000123023987
C11	Absorbance	720.0	0.48339998722076416
C12	Absorbance	720.0	0.367900013923645
D1	Absorbance	720.0	0.8648999929428101
D2	Absorbance	720.0	0.8047000169754028
D3	Absorbance	720.0	0.7825999855995178
D4	Absorbance	720.0	0.7559000253677368
D5	Absorbance	720.0	0.7246999740600586
D6	Absorbance	720.0	0.6886000037193298
D7	Absorbance	720.0	0.644599974155426
D8	Absorbance	720.0	0.5814999938011169
D9	Absorbance	720.0	0.5228000283241272
D10	Absorbance	720.0	0.4609000086784363
D11	Absorbance	720.0	0.4088999927043915
D12	Absorbance	720.0	0.3019999861717224
E1	Absorbance	720.0	0.8131999969482422
E2	Absorbance	720.0	0.7723000049591064
E3	Absorbance	720.0	0.7365000247955322
E4	Absorbance	720.0	0.707099974155426
E5	Absorbance	720.0	0.6753000020980835
E6	Absorbance	720.0	0.6348000168800354
E7	Absorbance	720.0	0.5874999761581421
E8	Absorbance	720.0	0.5361999869346619
E9	Absorbance	720.0	0.48739999532699585
E10	Absorbance	720.0	0.4392000138759613
E11	Absorbance	720.0	0.3849000036716461
E12	Absorbance	720.0	0.27720001339912415
F1	Absorbance	720.0	0.7734000086784363
F2	Absorbance	720.0	0.7350000143051147
F3	Absorbance	720.0	0.6948999762535095
F4	Absorbance	720.0	0.666700005531311
F5	Absorbance	720.0	0.6324999928474426
F6	Absorbance	720.0	0.585099995136261
F7	Absorbance	720.0	0.5338000059127808
F8	Absorbance	720.0	0.4961000084877014
F9	Absorbance	720.0	0.4404999911785126
F10	Absorbance	720.0	0.3935999870300293
F11	Absorbance	720.0	0.33709999918937683
F12	Absorbance	720.0	0.2303999960422516
G1	Absorbance	720.0	0.7440999746322632
G2	Absorbance	720.0	0.6909999847412109
G3	Absorbance	720.0	0.6542999744415283
G4	Absorbance	720.0	0.6262000203132629
G5	Absorbance	720.0	0.5892000198364258
G6	Absorbance	720.0	0.5449000000953674
G7	Absorbance	720.0	0.4973999857902527
G8	Absorbance	720.0	0.4480000138282776
G9	Absorbance	720.0	0.3889000117778778
G10	Absorbance	720.0	0.3422999978065491
G11	Absorbance	720.0	0.28679999709129333
G12	Absorbance	720.0	0.1826999932527542
H1	Absorbance	720.0	0.6712999939918518
H2	Absorbance	720.0	0.6162999868392944
H3	Absorbance	720.0	0.5828999876976013
H4	Absorbance	720.0	0.5609999895095825
H5	Absorbance	720.0	0.5139999985694885
H6	Absorbance	720.0	0.462799996137619
H7	Absorbance	720.0	0.4147000014781952
H8	Absorbance	720.0	0.3571000099182129
H9	Absorbance	720.0	0.2922999858856201
H10	Absorbance	720.0	0.24799999594688416
H11	Absorbance	720.0	0.1940000057220459
H12	Absorbance	720.0	0.08669999986886978
A1	Absorbance	730.0	0.9182000160217285
A2	Absorbance	730.0	0.8808000087738037
A3	Absorbance	730.0	0.8342000246047974
A4	Absorbance	730.0	0.7978000044822693
A5	Absorbance	730.0	0.7767000198364258
A6	Absorbance	730.0	0.7400000095367432
A7	Absorbance	730.0	0.6952999830245972
A8	Absorbance	730.0	0.6625000238418579
A9	Absorbance	730.0	0.6166999936103821
A10	Absorbance	730.0	0.5774000287055969
A11	Absorbance	730.0	0.5218999981880188
A12	Absorbance	730.0	0.43389999866485596
B1	Absorbance	730.0	0.8884999752044678
B2	Absorbance	730.0	0.8518999814987183
B3	Absorbance	730.0	0.8080000281333923
B4	Absorbance	730.0	0.7742999792098999
B5	Absorbance	730.0	0.73580002784729
B6	Absorbance	730.0	0.7005000114440918
B7	Absorbance	730.0	0.6628000140190125
B8	Absorbance	730.0	0.6237999796867371
B9	Absorbance	730.0	0.5655999779701233
B10	Absorbance	730.0	0.5166000127792358
B11	Absorbance	730.0	0.46639999747276306
B12	Absorbance	730.0	0.362199991941452
C1	Absorbance	730.0	0.8476999998092651
C2	Absorbance	730.0	0.8234999775886536
C3	Absorbance	730.0	0.810699999332428
C4	Absorbance	730.0	0.7802000045776367
C5	Absorbance	730.0	0.7426000237464905
C6	Absorbance	730.0	0.7067000269889832
C7	Absorbance	730.0	0.6650999784469604
C8	Absorbance	730.0	0.6352999806404114
C9	Absorbance	730.0	0.5776000022888184
C10	Absorbance	730.0	0.5310999751091003
C11	Absorbance	730.0	0.474700003862381
C12	Absorbance	730.0	0.36340001225471497
D1	Absorbance	730.0	0.8429999947547913
D2	Absorbance	730.0	0.7840999960899353
D3	Absorbance	730.0	0.7628999948501587
D4	Absorbance	730.0	0.7369999885559082
D5	Absorbance	730.0	0.7067999839782715
D6	Absorbance	730.0	0.6722999811172485
D7	Absorbance	730.0	0.6294999718666077
D8	Absorbance	730.0	0.5684000253677368
D9	Absorbance	730.0	0.5120000243186951
D10	Absorbance	730.0	0.4514999985694885
D11	Absorbance	730.0	0.4016000032424927
D12	Absorbance	730.0	0.29899999499320984
E1	Absorbance	730.0	0.7914000153541565
E2	Absorbance	730.0	0.751800000667572
E3	Absorbance	730.0	0.7171000242233276
E4	Absorbance	730.0	0.6887999773025513
E5	Absorbance	730.0	0.65829998254776
E6	Absorbance	730.0	0.6190000176429749
E7	Absorbance	730.0	0.5734999775886536
E8	Absorbance	730.0	0.5235000252723694
E9	Absorbance	730.0	0.476500004529953
E10	Absorbance	730.0	0.4300999939441681
E11	Absorbance	730.0	0.37779998779296875
E12	Absorbance	730.0	0.27459999918937683
F1	Absorbance	730.0	0.7519000172615051
F2	Absorbance	730.0	0.7148000001907349
F3	Absorbance	730.0	0.6757000088691711
F4	Absorbance	730.0	0.6488000154495239
F5	Absorbance	730.0	0.616100013256073
F6	Absorbance	730.0	0.5701000094413757
F7	Absorbance	730.0	0.5205000042915344
F8	Absorbance	730.0	0.4839000105857849
F9	Absorbance	730.0	0.4302999973297119
F10	Absorbance	730.0	0.38510000705718994
F11	Absorbance	730.0	0.3310000002384186
F12	Absorbance	730.0	0.2289000004529953
G1	Absorbance	730.0	0.7232000231742859
G2	Absorbance	730.0	0.671500027179718
G3	Absorbance	730.0	0.6359999775886536
G4	Absorbance	730.0	0.609000027179718
G5	Absorbance	730.0	0.5727999806404114
G6	Absorbance	730.0	0.5299000144004822
G7	Absorbance	730.0	0.4846999943256378
G8	Absorbance	730.0	0.43619999289512634
G9	Absorbance	730.0	0.3797999918460846
G10	Absorbance	730.0	0.3346000015735626
G11	Absorbance	730.0	0.2815999984741211
G12	Absorbance	730.0	0.18199999630451202
H1	Absorbance	730.0	0.6504999995231628
H2	Absorbance	730.0	0.597599983215332
H3	Absorbance	730.0	0.5654000043869019
H4	Absorbance	730.0	0.5439000129699707
H5	Absorbance	730.0	0.4984000027179718
H6	Absorbance	730.0	0.44859999418258667
H7	Absorbance	730.0	0.4023999869823456
H8	Absorbance	730.0	0.3472000062465668
H9	Absorbance	730.0	0.2851000130176544
H10	Absorbance	730.0	0.2425999939441681
H11	Absorbance	730.0	0.1907999962568283
H12	Absorbance	730.0	0.08839999884366989
A1	Absorbance	740.0	0.9070000052452087
A2	Absorbance	740.0	0.869700014591217
A3	Absorbance	740.0	0.8238000273704529
A4	Absorbance	740.0	0.788100004196167
A5	Absorbance	740.0	0.766700029373169
A6	Absorbance	740.0	0.7304999828338623
A7	Absorbance	740.0	0.6861000061035156
A8	Absorbance	740.0	0.6543999910354614
A9	Absorbance	740.0	0.6093999743461609
A10	Absorbance	740.0	0.5705000162124634
A11	Absorbance	740.0	0.5157999992370605
A12	Absorbance	740.0	0.4302999973297119
B1	Absorbance	740.0	0.8770999908447266
B2	Absorbance	740.0	0.8413000106811523
B3	Absorbance	740.0	0.7973999977111816
B4	Absorbance	740.0	0.7644000053405762
B5	Absorbance	740.0	0.7261999845504761
B6	Absorbance	740.0	0.6919000148773193
B7	Absorbance	740.0	0.6545000076293945
B8	Absorbance	740.0	0.6161999702453613
B9	Absorbance	740.0	0.5586000084877014
B10	Absorbance	740.0	0.5105999708175659
B11	Absorbance	740.0	0.46140000224113464
B12	Absorbance	740.0	0.3594000041484833
C1	Absorbance	740.0	0.8363999724388123
C2	Absorbance	740.0	0.8129000067710876
C3	Absorbance	740.0	0.8001000285148621
C4	Absorbance	740.0	0.769599974155426
C5	Absorbance	740.0	0.7329999804496765
C6	Absorbance	740.0	0.6974999904632568
C7	Absorbance	740.0	0.6565999984741211
C8	Absorbance	740.0	0.6277999877929688
C9	Absorbance	740.0	0.5703999996185303
C10	Absorbance	740.0	0.5249000191688538
C11	Absorbance	740.0	0.46950000524520874
C12	Absorbance	740.0	0.36059999465942383
D1	Absorbance	740.0	0.8312000036239624
D2	Absorbance	740.0	0.7734000086784363
D3	Absorbance	740.0	0.7523000240325928
D4	Absorbance	740.0	0.7267000079154968
D5	Absorbance	740.0	0.6973000168800354
D6	Absorbance	740.0	0.6636999845504761
D7	Absorbance	740.0	0.6211000084877014
D8	Absorbance	740.0	0.5613999962806702
D9	Absorbance	740.0	0.5056999921798706
D10	Absorbance	740.0	0.44609999656677246
D11	Absorbance	740.0	0.397599995136261
D12	Absorbance	740.0	0.2971000075340271
E1	Absorbance	740.0	0.7803999781608582
E2	Absorbance	740.0	0.7411999702453613
E3	Absorbance	740.0	0.707099974155426
E4	Absorbance	740.0	0.679099977016449
E5	Absorbance	740.0	0.6495000123977661
E6	Absorbance	740.0	0.61080002784729
E7	Absorbance	740.0	0.5659000277519226
E8	Absorbance	740.0	0.5166000127792358
E9	Absorbance	740.0	0.4708999991416931
E10	Absorbance	740.0	0.42489999532699585
E11	Absorbance	740.0	0.37380000948905945
E12	Absorbance	740.0	0.27309998869895935
F1	Absorbance	740.0	0.7414000034332275
F2	Absorbance	740.0	0.7045000195503235
F3	Absorbance	740.0	0.666100025177002
F4	Absorbance	740.0	0.6398000121116638
F5	Absorbance	740.0	0.6075000166893005
F6	Absorbance	740.0	0.5622000098228455
F7	Absorbance	740.0	0.5134000182151794
F8	Absorbance	740.0	0.47749999165534973
F9	Absorbance	740.0	0.42489999532699585
F10	Absorbance	740.0	0.3806999921798706
F11	Absorbance	740.0	0.3278000056743622
F12	Absorbance	740.0	0.2282000035047531
G1	Absorbance	740.0	0.7127000093460083
G2	Absorbance	740.0	0.6618000268936157
G3	Absorbance	740.0	0.6266999840736389
G4	Absorbance	740.0	0.6004999876022339
G5	Absorbance	740.0	0.5644000172615051
G6	Absorbance	740.0	0.5224999785423279
G7	Absorbance	740.0	0.4781999886035919
G8	Absorbance	740.0	0.430400013923645
G9	Absorbance	740.0	0.37529999017715454
G10	Absorbance	740.0	0.33079999685287476
G11	Absorbance	740.0	0.2791000008583069
G12	Absorbance	740.0	0.18199999630451202
H1	Absorbance	740.0	0.6402000188827515
H2	Absorbance	740.0	0.5885000228881836
H3	Absorbance	740.0	0.5569999814033508
H4	Absorbance	740.0	0.5357999801635742
H5	Absorbance	740.0	0.49070000648498535
H6	Absorbance	740.0	0.44179999828338623
H7	Absorbance	740.0	0.3968999981880188
H8	Absorbance	740.0	0.34279999136924744
H9	Absorbance	740.0	0.28209999203681946
H10	Absorbance	740.0	0.24050000309944153
H11	Absorbance	740.0	0.1898999959230423
H12	Absorbance	740.0	0.09040000289678574
A1	Absorbance	750.0	0.8938000202178955
A2	Absorbance	750.0	0.8565999865531921
A3	Absorbance	750.0	0.8115000128746033
A4	Absorbance	750.0	0.7764000296592712
A5	Absorbance	750.0	0.7552000284194946
A6	Absorbance	750.0	0.7192000150680542
A7	Absorbance	750.0	0.6754000186920166
A8	Absorbance	750.0	0.64410001039505
A9	Absorbance	750.0	0.5996000170707703
A10	Absorbance	750.0	0.5613999962806702
A11	Absorbance	750.0	0.5076000094413757
A12	Absorbance	750.0	0.42419999837875366
B1	Absorbance	750.0	0.8641999959945679
B2	Absorbance	750.0	0.828499972820282
B3	Absorbance	750.0	0.785099983215332
B4	Absorbance	750.0	0.7526000142097473
B5	Absorbance	750.0	0.7152000069618225
B6	Absorbance	750.0	0.6815000176429749
B7	Absorbance	750.0	0.64410001039505
B8	Absorbance	750.0	0.6064000129699707
B9	Absorbance	750.0	0.5497999787330627
B10	Absorbance	750.0	0.5027999877929688
B11	Absorbance	750.0	0.45419999957084656
B12	Absorbance	750.0	0.35440000891685486
C1	Absorbance	750.0	0.8237000107765198
C2	Absorbance	750.0	0.8003000020980835
C3	Absorbance	750.0	0.7878000140190125
C4	Absorbance	750.0	0.7576000094413757
C5	Absorbance	750.0	0.7218000292778015
C6	Absorbance	750.0	0.6869999766349792
C7	Absorbance	750.0	0.6463000178337097
C8	Absorbance	750.0	0.6179999709129333
C9	Absorbance	750.0	0.5612999796867371
C10	Absorbance	750.0	0.5163999795913696
C11	Absorbance	750.0	0.46219998598098755
C12	Absorbance	750.0	0.35569998621940613
D1	Absorbance	750.0	0.8187999725341797
D2	Absorbance	750.0	0.7610999941825867
D3	Absorbance	750.0	0.7404999732971191
D4	Absorbance	750.0	0.714900016784668
D5	Absorbance	750.0	0.6863999962806702
D6	Absorbance	750.0	0.652999997138977
D7	Absorbance	750.0	0.6110000014305115
D8	Absorbance	750.0	0.552299976348877
D9	Absorbance	750.0	0.49790000915527344
D10	Absorbance	750.0	0.4388999938964844
D11	Absorbance	750.0	0.391400009393692
D12	Absorbance	750.0	0.2930000126361847
E1	Absorbance	750.0	0.7684000134468079
E2	Absorbance	750.0	0.7293000221252441
E3	Absorbance	750.0	0.6958000063896179
E4	Absorbance	750.0	0.6680999994277954
E5	Absorbance	750.0	0.6391000151634216
E6	Absorbance	750.0	0.6007999777793884
E7	Absorbance	750.0	0.5569000244140625
E8	Absorbance	750.0	0.5080999732017517
E9	Absorbance	750.0	0.4632999897003174
E10	Absorbance	750.0	0.4180999994277954
E11	Absorbance	750.0	0.36800000071525574
E12	Absorbance	750.0	0.2694999873638153
F1	Absorbance	750.0	0.7296000123023987
F2	Absorbance	750.0	0.6930000185966492
F3	Absorbance	750.0	0.6552000045776367
F4	Absorbance	750.0	0.6294000148773193
F5	Absorbance	750.0	0.5978999733924866
F6	Absorbance	750.0	0.5532000064849854
F7	Absorbance	750.0	0.5049999952316284
F8	Absorbance	750.0	0.46950000524520874
F9	Absorbance	750.0	0.41780000925064087
F10	Absorbance	750.0	0.37459999322891235
F11	Absorbance	750.0	0.32280001044273376
F12	Absorbance	750.0	0.22550000250339508
G1	Absorbance	750.0	0.7013999819755554
G2	Absorbance	750.0	0.6509000062942505
G3	Absorbance	750.0	0.6164000034332275
G4	Absorbance	750.0	0.5906999707221985
G5	Absorbance	750.0	0.5551000237464905
G6	Absorbance	750.0	0.5138999819755554
G7	Absorbance	750.0	0.47029998898506165
G8	Absorbance	750.0	0.42320001125335693
G9	Absorbance	750.0	0.3693000078201294
G10	Absorbance	750.0	0.3253999948501587
G11	Absorbance	750.0	0.2750000059604645
G12	Absorbance	750.0	0.18039999902248383
H1	Absorbance	750.0	0.6294999718666077
H2	Absorbance	750.0	0.5787000060081482
H3	Absorbance	750.0	0.5478000044822693
H4	Absorbance	750.0	0.5264999866485596
H5	Absorbance	750.0	0.48260000348091125
H6	Absorbance	750.0	0.4343000054359436
H7	Absorbance	750.0	0.39010000228881836
H8	Absorbance	750.0	0.33730000257492065
H9	Absorbance	750.0	0.2777999937534332
H10	Absorbance	750.0	0.23729999363422394
H11	Absorbance	750.0	0.18780000507831573
H12	Absorbance	750.0	0.09059999883174896
