NAME	PBR ICL exp3
GROUP_TYPE	[unknown]
GROUP_NAME	MC272-group
GROUP_ID	group-110
START	May 11, 2019 6:20:50 PM
PLANNED_DURATION	375d 00:00:00
PLANNED_DURATION_SEC	32400000
DURATION	15d 15:50:19
DURATION_SEC	1353019
INOCULUM	
MEDIUM	
ORGANISM	
GASSING	
TERMINATION	stopped
TIME_FORMAT	HOURS
TIME_FROM_SEC	0
TIME_TO_SEC	1353019
NOTES	

time	od-sensors-1.od-680	od-sensors-1.od-720	od-sensors-2.od-680	od-sensors-2.od-720	od-sensors-3.od-680	od-sensors-3.od-720	od-sensors-4.od-680	od-sensors-4.od-720	od-sensors-5.od-680	od-sensors-5.od-720	od-sensors-6.od-680	od-sensors-6.od-720	od-sensors-7.od-680	od-sensors-7.od-720	od-sensors-8.od-680	od-sensors-8.od-720	pumps-1002.pump-0-consumption	pumps-1002.pump-1-consumption	pumps-1002.pump-2-consumption	pumps-1002.pump-3-consumption	pumps-1002.pump-4-consumption	pumps-1002.pump-5-consumption	pumps-1002.pump-6-consumption	pumps-1002.pump-7-consumption
0																	0	0	0	0	0	0	0	0
271.005556																				284.458				
271.020833																				284.458				
271.022222																				284.875				
271.083333	0.34306	0.19304	0.3608	0.19009	0.34755	0.19973	0.29843	0.18208	0.36903	0.18736	0.05045	0.03221	0.34998	0.18572	0.36176	0.19784								
271.166667	0.34116	0.19282	0.3628	0.19031	0.34917	0.19789	0.29785	0.1812	0.36769	0.18535	0.04981	0.03236	0.34966	0.18506	0.36243	0.19716								
271.25	0.34369	0.19462	0.36247	0.19076	0.35015	0.19789	0.29843	0.18987	0.37072	0.18713	0.05077	0.03236	0.35031	0.1855	0.36276	0.19829								
271.333333	0.34337	0.19372	0.36313	0.19053	0.35178	0.19744	0.29872	0.18186	0.37038	0.18758	0.0511	0.03283	0.35063	0.19043	0.36344	0.19716								
271.416667	0.34624	0.1953	0.36313	0.19166	0.35244	0.19812	0.29843	0.17966	0.37174	0.23433	0.0524	0.03315	0.35095	0.18684	0.3631	0.19784								
271.5	0.3456	0.19644	0.36648	0.2047	0.35277	0.19767	0.29872	0.18076	0.3714	0.1878	0.05223	0.03346	0.35128	0.18572	0.36377	0.19852								
271.583333	0.34624	0.19576	0.36514	0.19369	0.35342	0.19858	0.30045	0.18098	0.37174	0.18825	0.05126	0.03268	0.35193	0.18639	0.3658	0.19875								
271.609722																								273.333
271.611111																								273.75
271.616944																	145.833							
271.618056																	146.167							
271.626389																								273.75
271.627778																								274.167
271.633333																	146.167							
271.634722																	146.583							
271.65																	146.583							
271.651389																	147							
271.666667	0.33895	0.19214	0.36783	0.19121	0.35408	0.19996	0.29929	0.18142	0.37344	0.19027	0.05256	0.03315	0.35421	0.18751	0.36042	0.19875	147							
271.668056																	147.417							
271.683333																	147.417							
271.684722																	147.833							
271.7																	147.833							
271.700278																	147.917							
271.75	0.32777	0.18478	0.36749	0.19392	0.35309	0.19812	0.29843	0.18164	0.37514	0.1896	0.05223	0.03236	0.35454	0.18818	0.35975	0.19558								
271.833333	0.32594	0.18301	0.36749	0.19437	0.35639	0.20042	0.30132	0.18274	0.37514	0.1914	0.05305	0.03346	0.35487	0.18908	0.35775	0.19603								
271.836111																			257.5					
271.8375																			257.917					
271.869444																			257.917					
271.870833																			258.333					
271.886111																			258.333					
271.8875																			258.75					
271.902778																			258.75					
271.904167																			259.167					
271.916667	0.32199	0.18103	0.36952	0.19437	0.34787	0.19607	0.30277	0.18429	0.3748	0.19005	0.05305	0.03283	0.35519	0.18774	0.35809	0.19535								
272	0.32048	0.18103	0.36918	0.19528	0.34722	0.19584	0.30219	0.18319	0.37514	0.18982	0.05288	0.03362	0.3575	0.18931	0.35942	0.19988								
272.083333	0.31897	0.17841	0.37054	0.19324	0.34755	0.20019	0.52008	0.18385	0.37788	0.21056	0.05353	0.03346	0.35717	0.21813	0.36008	0.19558								
272.166667	0.32108	0.18016	0.37054	0.19437	0.3469	0.19629	0.30453	0.18385	0.3772	0.19118	0.05337	0.0333	0.35717	0.18774	0.35908	0.1958								
272.25	0.32048	0.1806	0.37088	0.19483	0.34722	0.19561	0.30423	0.18474	0.37788	0.1948	0.05337	0.03377	0.36014	0.18998	0.36176	0.19648								
272.333333	0.31928	0.18016	0.37122	0.19574	0.34787	0.19584	0.3057	0.18518	0.37754	0.1905	0.05386	0.03393	0.35782	0.18841	0.36142	0.19558								
272.358333																							325.667	
272.359722																							326.083	
272.375																							326.083	
272.376389																							326.5	
272.391667																							326.5	
272.393056																							326.917	
272.408333																							326.917	
272.409722																							327.333	
272.416667	0.32048	0.18103	0.37395	0.19733	0.34625	0.19698	0.30746	0.18363	0.37995	0.19276	0.05402	0.0344	0.35389	0.18729	0.36075	0.19648								
272.425																							327.333	
272.426389																							327.75	
272.5	0.3229	0.18125	0.37463	0.19687	0.34787	0.19629	0.3057	0.18518	0.3803	0.19344	0.05451	0.03315	0.3516	0.19134	0.36209	0.19761								
272.5375																				284.875				
272.538889																				285.292				
272.554167																				285.292				
272.555556																				285.708				
272.570833																				285.708				
272.572222																				286.125				
272.583333	0.32018	0.1806	0.37361	0.19619	0.34852	0.19607	0.30248	0.18607	0.38168	0.22035	0.05451	0.0344	0.35063	0.18595	0.36377	0.19807								
272.5875																				286.125				
272.588889																				286.542				
272.604167																				286.542				
272.605556																				286.958				
272.625																							327.75	
272.626389																							328.167	
272.641667																							328.167	
272.643056																							328.583	
272.658333																							328.583	
272.659722																							329	
272.666667	0.32229	0.18147	0.37463	0.19619	0.34885	0.19493	0.29785	0.18186	0.38272	0.19321	0.05516	0.03456	0.34611	0.18283	0.36377	0.19648								
272.675																							329	
272.676389																							329.417	
272.691667																							329.417	
272.693056																							329.833	
272.75	0.32048	0.17994	0.37566	0.22369	0.34982	0.19698	0.29872	0.1823	0.38168	0.19435	0.05516	0.03487	0.34228	0.18394	0.36546	0.19829								
272.751389																		284.5						
272.752778																		284.917						
272.768056																		284.917						
272.769444																		285.333						
272.784722																		285.333						
272.786111																		285.75						
272.801389																		285.75						
272.802778																		286.167						
272.818056																		286.167						
272.819444																		286.583						
272.833333	0.3235	0.18038	0.36648	0.19347	0.3482	0.19652	0.29987	0.18208	0.38203	0.19435	0.05533	0.03487	0.34196	0.17996	0.37296	0.19761								
272.888889																					182.75			
272.890278																					183.167			
272.905556																					183.167			
272.906944																					183.583			
272.916667	0.3232	0.18103	0.36147	0.19031	0.34917	0.19538	0.29929	0.18054	0.38064	0.19457	0.05664	0.03597	0.34196	0.18151	0.36681	0.19897								
272.922222																					183.583			
272.923611																					184			
272.938889																					184			
272.940278																					184.417			
272.955556																					184.417			
272.956944																					184.833			
272.976389																								274.167
272.977778																								274.583
273	0.32411	0.18169	0.36481	0.19279	0.35507	0.19789	0.30074	0.18252	0.37038	0.1878	0.05565	0.03566	0.34323	0.18084	0.36647	0.19943								
273.083333	0.32411	0.18323	0.36313	0.19053	0.35146	0.19812	0.30074	0.18252	0.36401	0.18579	0.05565	0.03503	0.34419	0.18129	0.3658	0.19966								
273.109722																								274.583
273.111111																								275
273.126389																								275
273.127778																								275.417
273.143056																								275.417
273.144444																								275.833
273.159722																								275.833
273.161111																								276.25
273.166667	0.34945	0.18257	0.36313	0.19166	0.3508	0.19698	0.30103	0.18319	0.36334	0.18401	0.05565	0.03534	0.34323	0.18151	0.35742	0.19445								
273.176389																								276.25
273.177778																								276.667
273.25	0.32381	0.18213	0.36313	0.18941	0.35277	0.1995	0.30132	0.1823	0.40228	0.18446	0.05697	0.03566	0.34355	0.18195	0.35247	0.19265								
273.302778																			259.167					
273.304167																			259.583					
273.333333	0.32502	0.18345	0.36313	0.19098	0.35146	0.19858	0.30365	0.18363	0.36268	0.18357	0.0568	0.03503	0.34515	0.17755	0.35412	0.19378								
273.416667	0.32563	0.18301	0.36414	0.19031	0.35441	0.20088	0.30307	0.18208	0.36202	0.1818	0.05746	0.03582	0.34291	0.1804	0.35379	0.19243								
273.5	0.32716	0.18412	0.36749	0.19166	0.35211	0.19812	0.30482	0.18496	0.36401	0.18224	0.05779	0.03582	0.34547	0.18261	0.35511	0.19153								
273.583333	0.32655	0.19192	0.36313	0.18986	0.35309	0.19927	0.30365	0.18297	0.36534	0.18379	0.05844	0.03613	0.34708	0.18283	0.35445	0.19243								
273.618056																		286.583						
273.619444																		287						
273.634722																		287						
273.636111																		287.417						
273.651389																		287.417						
273.652778																		287.833						
273.666667	0.32931	0.18522	0.35948	0.18896	0.35375	0.19973	0.30511	0.18452	0.36601	0.18468	0.05828	0.0366	0.34611	0.18328	0.35445	0.19288								
273.668056																		287.833						
273.669444																		288.25						
273.684722																		288.25						
273.686111																		288.667						
273.719444																			259.583					
273.720833																			260					
273.75	0.32992	0.18544	0.35421	0.18628	0.35342	0.20019	0.3054	0.18496	0.43162	0.18246	0.05713	0.03629	0.34515	0.18217	0.35313	0.19265								
273.804167																				286.958				
273.805556																				287.375				
273.820833																				287.375				
273.822222																				287.792				
273.833333	0.32931	0.18345	0.35585	0.1874	0.35146	0.19973	0.30453	0.18429	0.36534	0.18246	0.05861	0.03629	0.34611	0.18328	0.35412	0.19198								
273.8375																				287.792				
273.838889																				288.208				
273.854167																				288.208				
273.855556																				288.625				
273.870833																				288.625				
273.872222																				289.042				
273.916667	0.32992	0.18633	0.35389	0.18562	0.35342	0.20019	0.299	0.18098	0.36702	0.1849	0.05976	0.03645	0.34933	0.18439	0.35643	0.194								
274	0.33147	0.18655	0.3575	0.18451	0.35408	0.1995	0.30016	0.18252	0.36836	0.18579	0.0591	0.0366	0.34901	0.18506	0.35742	0.19333								
274.083333	0.32992	0.18567	0.35389	0.18318	0.35244	0.19881	0.29498	0.17922	0.37005	0.18758	0.05927	0.03692	0.35128	0.18595	0.35676	0.1931								
274.166667	0.33178	0.18611	0.35618	0.18429	0.35244	0.19812	0.30045	0.1801	0.37106	0.18736	0.05844	0.03613	0.35063	0.1855	0.35775	0.19333								
274.25	0.33302	0.18767	0.35651	0.18896	0.35507	0.20065	0.29929	0.18252	0.36937	0.18624	0.05976	0.03771	0.35258	0.18595	0.35908	0.19422								
274.252778																			260					
274.254167																			260.417					
274.269444																			260.417					
274.270833																			260.833					
274.333333	0.33519	0.18811	0.35717	0.18651	0.34982	0.19835	0.29987	0.1812	0.37072	0.18713	0.06042	0.03739	0.35356	0.18439	0.35875	0.19445								
274.416667	0.33364	0.18856	0.35848	0.18384	0.34982	0.19767	0.29872	0.1823	0.37038	0.18691	0.06026	0.03803	0.35356	0.18572	0.36075	0.19558								
274.5	0.33426	0.18744	0.35815	0.18673	0.35113	0.20042	0.29929	0.2094	0.37038	0.18691	0.06026	0.03771	0.35487	0.18706	0.36142	0.19648								
274.583333	0.33488	0.18923	0.35782	0.18517	0.34917	0.19744	0.30307	0.18319	0.37005	0.18937	0.06076	0.03803	0.35291	0.18662	0.36075	0.19807								
274.6375																				289.042				
274.638889																				289.458				
274.654167																				289.458				
274.655556																				289.875				
274.666667	0.3355	0.18945	0.36047	0.18628	0.35146	0.19698	0.29958	0.1812	0.37208	0.18892	0.06125	0.03771	0.35389	0.18617	0.35975	0.19603								
274.670833																				289.875				
274.672222																				290.292				
274.6875																				290.292				
274.688889																				290.708				
274.704167																				290.708				
274.705556																				291.125				
274.75	0.33519	0.18856	0.36114	0.18584	0.35211	0.19789	0.29498	0.17878	0.3714	0.18713	0.06192	0.03945	0.35421	0.18706	0.3658	0.19716								
274.833333	0.33832	0.18945	0.35948	0.18941	0.3508	0.19767	0.29412	0.17791	0.37174	0.18736	0.06275	0.03818	0.35684	0.18841	0.36276	0.19716								
274.916667	0.33738	0.18945	0.3628	0.18919	0.35408	0.20111	0.29099	0.17616	0.3748	0.1887	0.06258	0.03914	0.35848	0.18841	0.36377	0.19829								
274.952778																			260.833					
274.954167																			261.25					
274.969444																			261.25					
274.970833																			261.667					
274.976389																								276.667
274.977778																								277.083
274.991667																							329.833	
274.993056																							330.25	277.083
274.994444																								277.5
275	0.33895	0.19124	0.36347	0.19053	0.35015	0.19835	0.29441	0.17857	0.37583	0.19072	0.06225	0.03898	0.35585	0.18796	0.36276	0.19807								
275.008333																							330.25	
275.009722																							330.667	277.5
275.011111																								277.917
275.025																							330.667	
275.026389																							331.083	277.917
275.027778																								278.333
275.041667																							331.083	
275.043056																							331.5	
275.058333																							331.5	
275.059722																							331.917	
275.083333	0.33958	0.19079	0.36247	0.18986	0.35015	0.19812	0.2927	0.17857	0.37548	0.18892	0.06308	0.03961	0.35063	0.18528	0.35412	0.1931								
275.166667	0.34116	0.19259	0.3638	0.19076	0.35048	0.19812	0.29327	0.17747	0.37754	0.19163	0.06341	0.04041	0.34901	0.18483	0.35478	0.1931								
275.205556																					184.833			
275.206944																					185.25			
275.222222																					185.25			
275.223611																					185.667			
275.238889																					185.667			
275.240278																					186.083			
275.25	0.34179	0.19192	0.37122	0.19031	0.35048	0.19698	0.29441	0.17878	0.3731	0.18848	0.06325	0.04057	0.35031	0.18483	0.35313	0.1931								
275.255556																					186.083			
275.256944																					186.5			
275.333333	0.34116	0.19259	0.36548	0.18964	0.34982	0.19812	0.29584	0.26419	0.36501	0.18579	0.06374	0.04025	0.35421	0.18572	0.35313	0.1931								
275.368056																		288.667						
275.369444																		289.083						
275.384722																		289.083						
275.386111																		289.5						
275.416667	0.34242	0.19259	0.3628	0.19053	0.35342	0.19858	0.29785	0.18076	0.36534	0.18357	0.06391	0.04041	0.35193	0.18662	0.35379	0.1931								
275.5	0.34337	0.19462	0.36213	0.18896	0.35048	0.19721	0.29498	0.1812	0.36468	0.18579	0.06475	0.04025	0.35291	0.18684	0.35313	0.19198								
275.554167																				291.125				
275.555556																				291.542				
275.570833																				291.542				
275.572222																				291.958				
275.583333	0.34592	0.19417	0.36247	0.18964	0.35015	0.19744	0.29469	0.17813	0.36568	0.18379	0.06475	0.04073	0.35356	0.18662	0.35511	0.19265								
275.5875																				291.958				
275.588889																				292.375				
275.604167																				292.375				
275.605556																				292.792				
275.620833																				292.792				
275.622222																				293.208				
275.666667	0.3456	0.19485	0.36313	0.19009	0.35211	0.19789	0.28789	0.17595	0.36368	0.18158	0.06525	0.04152	0.4137	0.18662	0.35346	0.19243								
275.75	0.34497	0.19372	0.36347	0.18964	0.35342	0.19904	0.28901	0.17573	0.36102	0.20261	0.06575	0.04168	0.35291	0.21741	0.35643	0.194								
275.766944																	147.917							
275.768056																	148.25							
275.783333																	148.25							
275.784722																	148.667							
275.791667																							331.917	
275.793056																							332.333	
275.8																	148.667							
275.801389																	149.083							
275.808333																							332.333	
275.809722																							332.75	
275.816667																	149.083							
275.818056																	149.5							
275.825																							332.75	
275.826389																							333.167	
275.833333	0.33457	0.18789	0.3628	0.19279	0.35309	0.19858	0.29099	0.17682	0.36301	0.18202	0.06575	0.04168	0.34933	0.18306	0.35709	0.19288	149.5							
275.833611																	149.583							
275.841667																							333.167	
275.843056																							333.583	
275.858333																							333.583	
275.859722																							334	
275.916667	0.32839	0.18522	0.3638	0.18919	0.35244	0.19767	0.29071	0.19281	0.36534	0.18423	0.06358	0.0428	0.34611	0.18195	0.35908	0.19513								
276	0.32655	0.18434	0.3608	0.18919	0.35309	0.19881	0.28958	0.17421	0.36735	0.18512	0.06625	0.04184	0.34547	0.18217	0.35908	0.21026								
276.036111																			261.667					
276.0375																			262.083					
276.052778																			262.083					
276.054167																			262.5					
276.069444																			262.5					
276.070833																			262.917					
276.083333	0.32563	0.18279	0.36481	0.19098	0.35015	0.19858	0.28901	0.17486	0.36601	0.18401	0.06759	0.04248	0.34643	0.18417	0.35908	0.19513								
276.086111																			262.917					
276.0875																			263.333					
276.102778																			263.333					
276.104167																			263.75					
276.155556																					186.5			
276.156944																					186.917			
276.166667	0.32502	0.18169	0.36481	0.18986	0.34432	0.19516	0.29043	0.17573	0.36635	0.18423	0.06743	0.04232	0.34869	0.18328	0.35842	0.19422								
276.172222																					186.917			
276.173611																					187.333			
276.188889																					187.333			
276.190278																					187.75			
276.205556																					187.75			
276.206944																					188.167			
276.222222																					188.167			
276.223611																					188.583			
276.25	0.32594	0.18323	0.36615	0.19053	0.34593	0.19561	0.29071	0.1766	0.34895	0.17675	0.06709	0.04184	0.34869	0.18483	0.36042	0.19625								
276.320833																				293.208				
276.322222																				293.625	188.583			
276.323611																					189			
276.333333	0.32472	0.18257	0.36817	0.19076	0.34464	0.19493	0.29441	0.17769	0.34543	0.17392	0.06726	0.04216	0.34837	0.20839	0.36209	0.19784								
276.3375																				293.625				
276.338889																				294.042	189			
276.340278																					189.417			
276.354167																				294.042				
276.355556																				294.458	189.417			
276.356944																					189.833			
276.370833																				294.458				
276.372222																				294.875				
276.3875																				294.875				
276.388889																				295.292				
276.416667	0.32808	0.18235	0.36952	0.19279	0.34529	0.19698	0.28313	0.17291	0.33721	0.17003	0.06776	0.04216	0.35031	0.18528	0.36176	0.19671								
276.5	0.32869	0.18323	0.36817	0.19279	0.34658	0.19652	0.28396	0.17205	0.33534	0.19344	0.06625	0.0436	0.34933	0.18417	0.3631	0.19738								
276.543056																								278.333
276.544444																								278.75
276.583333	0.33116	0.18544	0.37156	0.19279	0.34625	0.19493	0.28452	0.17205	0.33502	0.16853	0.0686	0.04312	0.35225	0.18528	0.36075	0.19761								
276.609722																								278.75
276.611111																								279.167
276.634722																		289.5						
276.636111																		289.917						
276.651389																		289.917						
276.652778																		290.333						
276.666667	0.32962	0.18323	0.36581	0.19098	0.34464	0.19402	0.28091	0.17248	0.33565	0.27153	0.06844	0.04344	0.35063	0.18394	0.36008	0.19693								
276.668056																		290.333						
276.669444																		290.75						
276.684722																		290.75						
276.686111																		291.167						
276.701389																		291.167						
276.702778																		291.583						
276.75	0.32869	0.18412	0.36047	0.18941	0.34625	0.19493	0.2848	0.17183	0.3369	0.16896	0.06894	0.04296	0.35421	0.18662	0.36008	0.19535								
276.833333	0.33085	0.187	0.35848	0.18807	0.34787	0.19675	0.28452	0.17313	0.33659	0.16831	0.06894	0.042	0.35323	0.18662	0.35809	0.19558								
276.904167																				295.292				
276.905556																				295.708				
276.916667	0.33023	0.18544	0.36047	0.18829	0.34885	0.19629	0.28368	0.17183	0.33627	0.1696	0.06928	0.04425	0.35323	0.18639	0.35908	0.19467								
276.920833																				295.708				
276.922222																				296.125				
276.9375																				296.125				
276.938889																				296.542				
276.954167																				296.542				
276.955556																				296.958				
276.970833																				296.958				
276.972222																				297.375				
277	0.33023	0.18456	0.36114	0.18718	0.34982	0.19744	0.2787	0.16861	0.33784	0.17003	0.07012	0.04473	0.35421	0.18729	0.35775	0.1949								
277.083333	0.33147	0.18611	0.36213	0.18695	0.34917	0.19607	0.27814	0.16861	0.33847	0.16917	0.07029	0.04441	0.35454	0.18595	0.36042	0.19558								
277.166667	0.33054	0.18589	0.3628	0.18986	0.3508	0.19789	0.27925	0.17076	0.34004	0.17003	0.07046	0.04457	0.35519	0.18774	0.35942	0.1949								
277.25	0.33302	0.18722	0.36313	0.18919	0.35048	0.19675	0.27842	0.17508	0.33752	0.16831	0.07046	0.04473	0.35651	0.18706	0.36243	0.19603								
277.333333	0.33302	0.18678	0.36581	0.19053	0.35146	0.19812	0.2798	0.16925	0.34162	0.17111	0.07114	0.04489	0.36014	0.18908	0.36008	0.1949								
277.416667	0.33364	0.18722	0.36716	0.19143	0.35277	0.19858	0.27925	0.1699	0.34257	0.17218	0.07097	0.04473	0.35815	0.19451	0.36142	0.19513								
277.441667																							334	
277.443056																							334.417	
277.458333																							334.417	
277.459722																							334.833	
277.475																							334.833	
277.476389																							335.25	
277.491667																							335.25	
277.493056																							335.667	
277.5	0.33395	0.18811	0.36514	0.18829	0.35309	0.20019	0.27842	0.16925	0.34193	0.1724	0.07148	0.04473	0.35356	0.18572	0.36243	0.19693								
277.508333																							335.667	
277.509722																							336.083	
277.536111																			263.75					
277.5375																			264.167					
277.552778																			264.167					
277.554167																			264.583					
277.569444																			264.583					
277.570833																			265					
277.583333	0.33613	0.18811	0.36783	0.19053	0.34787	0.19858	0.27897	0.16968	0.34352	0.17262	0.07199	0.04537	0.35095	0.18595	0.36411	0.19829								
277.666667	0.33519	0.18767	0.36885	0.18986	0.34722	0.19812	0.28118	0.17162	0.34225	0.17024	0.06928	0.04585	0.35095	0.18595	0.36377	0.19738								
277.75	0.33426	0.18811	0.36952	0.19143	0.34852	0.19835	0.28285	0.17119	0.34384	0.1724	0.07199	0.04505	0.35225	0.1855	0.36478	0.21946								
277.759722																								279.167
277.761111																								279.583
277.776389																								279.583
277.777778																								280
277.793056																								280
277.794444																								280.417
277.809722																								280.417
277.811111																								280.833
277.826389																								280.833
277.827778																								281.25
277.833333	0.33675	0.18923	0.36918	0.19143	0.34787	0.19675	0.28229	0.17076	0.35576	0.17305	0.07199	0.04585	0.35323	0.18662	0.35445	0.19467								
277.859722																								281.25
277.861111																								281.667
277.876389																								281.667
277.877778																								282.083
277.916667	0.33769	0.18878	0.37088	0.1946	0.34755	0.19698	0.28424	0.17269	0.34384	0.17348	0.07369	0.04698	0.35258	0.18595	0.34693	0.18908								
278	0.33832	0.19147	0.36817	0.19211	0.34917	0.19721	0.29043	0.17205	0.34225	0.17348	0.07403	0.04569	0.35389	0.18729	0.34693	0.18797								
278.083333	0.33832	0.18811	0.37292	0.19505	0.35146	0.19767	0.28424	0.17205	0.34575	0.17479	0.07403	0.04715	0.35291	0.18595	0.34726	0.18908								
278.166667	0.34052	0.19124	0.37224	0.19301	0.3495	0.19789	0.29043	0.17313	0.34831	0.17675	0.07471	0.04731	0.35651	0.18639	0.34856	0.19064								
278.25	0.34179	0.19214	0.37498	0.19528	0.35048	0.19698	0.2862	0.17356	0.34799	0.17653	0.07437	0.04715	0.35618	0.18729	0.34856	0.18908								
278.333333	0.34179	0.19102	0.37532	0.19528	0.35146	0.19789	0.2862	0.17378	0.34863	0.204	0.07437	0.04747	0.35552	0.18684	0.34888	0.18864								
278.416667	0.34274	0.19282	0.37635	0.19619	0.35211	0.1995	0.2876	0.17443	0.51034	0.17653	0.0754	0.04877	0.35717	0.18863	0.34888	0.18908								
278.5	0.34274	0.19214	0.37738	0.19528	0.35244	0.19835	0.28845	0.17356	0.34767	0.17653	0.07489	0.04779	0.35684	0.18841	0.34921	0.18753								
278.583333	0.34306	0.19169	0.37773	0.19619	0.35507	0.19973	0.28873	0.17443	0.34831	0.175	0.07608	0.0486	0.35782	0.18908	0.35116	0.19064								
278.619444																			265					
278.620833																			265.417					
278.636111																			265.417					
278.6375																			265.833					
278.652778																			265.833					
278.654167																			266.25					
278.666667	0.34465	0.19259	0.38015	0.19505	0.34982	0.19927	0.29043	0.17529	0.34831	0.17587	0.07608	0.04958	0.3575	0.18796	0.35116	0.18997								
278.669444																			266.25					
278.670833																			266.667					
278.75	0.34592	0.19304	0.3805	0.19802	0.35178	0.19789	0.29014	0.17529	0.34895	0.17696	0.07677	0.04893	0.35915	0.18818	0.35149	0.19086								
278.833333	0.34529	0.19349	0.37911	0.19596	0.34625	0.19767	0.29128	0.17595	0.34928	0.17806	0.07626	0.04779	0.36014	0.18998	0.35018	0.18886								
278.904167																				297.375				
278.905556																				297.792				
278.916667	0.34592	0.19304	0.38189	0.19893	0.34593	0.19493	0.28901	0.17399	0.34895	0.17653	0.07626	0.0486	0.36114	0.19021	0.35149	0.19153								
278.920833																				297.792				
278.922222																				298.208				
278.9375																				298.208				
278.938889																				298.625				
278.954167																				298.625				
278.955556																				299.042				
278.970833																				299.042				
278.972222																				299.458				
279	0.34592	0.19395	0.4096	0.19847	0.34658	0.19812	0.28508	0.17205	0.35186	0.17915	0.07608	0.04909	0.35882	0.19021	0.35379	0.19109								
279.083333	0.34624	0.19462	0.38294	0.19916	0.34658	0.19561	0.28424	0.17291	0.38832	0.1774	0.0754	0.0486	0.45622	0.19156	0.35478	0.19176								
279.166667	0.34881	0.19462	0.38399	0.19916	0.34852	0.19698	0.27897	0.17119	0.35478	0.17937	0.07711	0.04877	0.36313	0.19247	0.35412	0.19131								
279.234722																		291.583						
279.236111																		292						
279.25	0.34881	0.19508	0.38224	0.19847	0.34885	0.19675	0.28257	0.17226	0.35511	0.1785	0.0778	0.04925	0.3638	0.19134	0.35445	0.19086								
279.251389																		292						
279.252778																		292.417						
279.268056																		292.417						
279.269444																		292.833						
279.284722																		292.833						
279.286111																		293.25						
279.301389																		293.25						
279.302778																		293.667						
279.333333	0.3472	0.19417	0.37292	0.19369	0.34885	0.19561	0.33355	0.17054	0.35381	0.17872	0.07797	0.04958	0.36313	0.19134	0.35412	0.18908								
279.416667	0.34945	0.19576	0.37258	0.19301	0.34885	0.19561	0.28452	0.1714	0.35478	0.18091	0.07866	0.04974	0.36014	0.19247	0.35478	0.19131								
279.5	0.35042	0.19735	0.37122	0.19189	0.35048	0.19789	0.28536	0.17205	0.49162	0.17937	0.07711	0.0499	0.36514	0.19179	0.35809	0.19355								
279.583333	0.35269	0.1978	0.37088	0.19143	0.35146	0.19858	0.2862	0.17313	0.35707	0.18069	0.07729	0.05055	0.37395	0.19428	0.36008	0.19558								
279.666667	0.35562	0.19849	0.37327	0.19143	0.35146	0.19927	0.28732	0.17399	0.35838	0.18246	0.07918	0.05023	0.36615	0.19383	0.36008	0.19558								
279.75	0.35431	0.19849	0.37292	0.19256	0.3508	0.19835	0.2862	0.17226	0.35904	0.18158	0.07935	0.05072	0.36581	0.19247	0.36176	0.19738								
279.833333	0.35529	0.19849	0.37292	0.19574	0.35277	0.19881	0.2876	0.17291	0.35707	0.1818	0.08005	0.05088	0.36615	0.19224	0.35975	0.19603								
279.884722																		293.667						
279.886111																		294.083						
279.901389																		294.083						
279.902778																		294.5						
279.916667	0.35562	0.1994	0.36885	0.19121	0.35277	0.19789	0.28845	0.17443	0.36003	0.18224	0.07953	0.05088	0.36648	0.1936	0.36276	0.19693								
279.918056																		294.5						
279.919444																		294.917						
279.952778																			266.667					
279.954167																			267.083					
279.969444																			267.083					
279.970833																			267.5					
279.983611																	149.583							
279.984722																	149.917							
280	0.35562	0.20032	0.36581	0.18896	0.3508	0.19881	0.29071	0.17573	0.36102	0.1829	0.08022	0.05137	0.36918	0.34766	0.36411	0.19829	149.917							
280.001389																	150.333							
280.008333																							336.083	
280.009722																							336.5	
280.016667																	150.333							
280.016944																	150.417							
280.019444																			267.5					
280.020833																			267.917					
280.025																							336.5	
280.026389																							336.917	
280.041667																							336.917	
280.043056																							337.333	
280.058333																							337.333	
280.059722																							337.75	
280.075																							337.75	
280.076389																							338.167	
280.083333	0.35042	0.19485	0.36414	0.18651	0.34787	0.1947	0.28986	0.17486	0.37106	0.18224	0.08074	0.0535	0.36014	0.19021	0.36546	0.19875								
280.166667	0.34752	0.19462	0.36447	0.18807	0.34755	0.19629	0.29071	0.17508	0.36069	0.1829	0.08039	0.05088	0.36014	0.19021	0.36478	0.19738								
280.25	0.35042	0.1953	0.36147	0.1874	0.34625	0.19516	0.29184	0.1766	0.36069	0.18335	0.08091	0.05153	0.38154	0.18818	0.36614	0.19716								
280.333333	0.34785	0.19304	0.36716	0.18941	0.34852	0.19629	0.29156	0.17573	0.36334	0.1829	0.08178	0.05251	0.35882	0.18953	0.38623	0.19875								
280.370833																				299.458				
280.372222																				299.875				
280.3875																				299.875				
280.388889																				300.292				
280.404167																				300.292				
280.405556																				300.708				
280.416667	0.34624	0.19395	0.36749	0.18829	0.34787	0.19812	0.28901	0.17421	0.36468	0.18468	0.08161	0.05235	0.36313	0.19088	0.36681	0.19897								
280.420833																				300.708				
280.422222																				301.125				
280.4375																				301.125				
280.438889																				301.542				
280.493056																								282.083
280.494444																								282.5
280.5	0.34817	0.19508	0.36851	0.19009	0.34722	0.19493	0.28452	0.17269	0.36668	0.18646	0.08143	0.05235	0.36313	0.19156	0.36749	0.20034								
