experiment	sampling_day	pbr_tube	Sample_concentration	cc_sampling_time	Filename	type_of_cell
3	12	4	3517779.391	2019-05-24 14:54:23	JF_PBR_xp3_d12_t4_01.#m4	b
3	12	4	130660.37737999999	2019-05-24 14:54:23	JF_PBR_xp3_d12_t4_01.#m4	c
3	12	4	3452449.20231	2019-05-24 14:54:51	JF_PBR_xp3_d12_t4_02.#m4	b
3	12	4	185939.76781000002	2019-05-24 14:54:51	JF_PBR_xp3_d12_t4_02.#m4	c
3	12	5	18392960.8158	2019-05-24 14:55:50	JF_PBR_xp3_d12_t5_01.#m4	b
3	12	5	100507.9826	2019-05-24 14:55:50	JF_PBR_xp3_d12_t5_01.#m4	c
3	12	5	19910631.35306	2019-05-24 14:56:18	JF_PBR_xp3_d12_t5_02.#m4	b
3	12	5	65330.188689999995	2019-05-24 14:56:18	JF_PBR_xp3_d12_t5_02.#m4	c
3	12	6	42670664.01283	2019-05-24 14:57:13	JF_PBR_xp3_d12_t6_01.#m4	b
3	12	6	135685.77651	2019-05-24 14:57:13	JF_PBR_xp3_d12_t6_01.#m4	c
3	12	6	43535032.66319	2019-05-24 14:57:41	JF_PBR_xp3_d12_t6_02.#m4	b
3	12	6	195990.56607	2019-05-24 14:57:41	JF_PBR_xp3_d12_t6_02.#m4	c
3	12	7	9905061.68523	2019-05-24 14:58:35	JF_PBR_xp3_d12_t7_01.#m4	b
3	12	7	110558.78086	2019-05-24 14:58:35	JF_PBR_xp3_d12_t7_01.#m4	c
3	12	7	13377612.48406	2019-05-24 14:59:03	JF_PBR_xp3_d12_t7_02.#m4	b
3	12	7	130660.37737999999	2019-05-24 14:59:03	JF_PBR_xp3_d12_t7_02.#m4	c
3	12	8	46273875.18904	2019-05-24 15:16:43	JF_PBR_xp3_d12_t8_01.#m4	b
3	12	8	50253.9913	2019-05-24 15:16:43	JF_PBR_xp3_d12_t8_01.#m4	c
3	12	8	46851796.088989995	2019-05-24 15:17:11	JF_PBR_xp3_d12_t8_02.#m4	b
3	12	8	15076.197390000001	2019-05-24 15:17:11	JF_PBR_xp3_d12_t8_02.#m4	c
3	1	1	1778991.29202	2019-05-12 17:44:34	JF_PBR_xp3_d1_t1_01.#m4	b
3	1	1	432184.32518	2019-05-12 17:44:34	JF_PBR_xp3_d1_t1_01.#m4	c
3	1	1	1924727.8667900001	2019-05-12 17:45:03	JF_PBR_xp3_d1_t1_02.#m4	b
3	1	1	472387.51822	2019-05-12 17:45:03	JF_PBR_xp3_d1_t1_02.#m4	c
3	1	2	31202703.198170003	2019-05-12 17:47:20	JF_PBR_xp3_d1_t2_01.#m4	b
3	1	2	155787.37303	2019-05-12 17:47:20	JF_PBR_xp3_d1_t2_01.#m4	c
3	1	2	31775598.69899	2019-05-12 17:47:48	JF_PBR_xp3_d1_t2_02.#m4	b
3	1	2	125634.97825000001	2019-05-12 17:47:48	JF_PBR_xp3_d1_t2_02.#m4	c
3	1	3	41550000.006840006	2019-05-12 17:49:57	JF_PBR_xp3_d1_t3_01.#m4	b
3	1	3	397006.53127	2019-05-12 17:49:57	JF_PBR_xp3_d1_t3_01.#m4	c
3	1	3	43690820.03622	2019-05-12 17:50:26	JF_PBR_xp3_d1_t3_02.#m4	b
3	1	3	281422.35127999994	2019-05-12 17:50:26	JF_PBR_xp3_d1_t3_02.#m4	c
3	1	4	3306712.62754	2019-05-12 17:51:56	JF_PBR_xp3_d1_t4_01.#m4	b
3	1	4	316600.14519	2019-05-12 17:51:56	JF_PBR_xp3_d1_t4_01.#m4	c
3	1	4	3517779.391	2019-05-12 17:52:25	JF_PBR_xp3_d1_t4_02.#m4	b
3	1	4	346752.53997	2019-05-12 17:52:25	JF_PBR_xp3_d1_t4_02.#m4	c
3	1	5	35755714.80995	2019-05-12 17:53:49	JF_PBR_xp3_d1_t5_01.#m4	b
3	1	5	376904.93475	2019-05-12 17:53:49	JF_PBR_xp3_d1_t5_01.#m4	c
3	1	5	37534706.10197	2019-05-12 17:54:18	JF_PBR_xp3_d1_t5_02.#m4	b
3	1	5	482438.31648000004	2019-05-12 17:54:18	JF_PBR_xp3_d1_t5_02.#m4	c
3	1	6	33047024.67888	2019-05-12 17:55:47	JF_PBR_xp3_d1_t6_01.#m4	b
3	1	6	397006.53127	2019-05-12 17:55:47	JF_PBR_xp3_d1_t6_01.#m4	c
3	1	6	35212971.70391	2019-05-12 17:56:16	JF_PBR_xp3_d1_t6_02.#m4	b
3	1	6	301523.9478	2019-05-12 17:56:16	JF_PBR_xp3_d1_t6_02.#m4	c
3	1	7	57731785.20544	2019-05-12 17:57:39	JF_PBR_xp3_d1_t7_01.#m4	b
3	1	7	286447.75041	2019-05-12 17:57:39	JF_PBR_xp3_d1_t7_01.#m4	c
3	1	7	61028447.03472	2019-05-12 17:58:08	JF_PBR_xp3_d1_t7_02.#m4	b
3	1	7	241219.15824000002	2019-05-12 17:58:08	JF_PBR_xp3_d1_t7_02.#m4	c
3	1	8	3849455.7335800002	2019-05-12 18:01:18	JF_PBR_xp3_d1_t8_01.#m4	b
3	1	8	246244.55737000002	2019-05-12 18:01:18	JF_PBR_xp3_d1_t8_01.#m4	c
3	1	8	4150979.68138	2019-05-12 18:01:48	JF_PBR_xp3_d1_t8_02.#m4	b
3	1	8	246244.55737000002	2019-05-12 18:01:48	JF_PBR_xp3_d1_t8_02.#m4	c
3	2	1	1065384.61556	2019-05-13 17:51:46	JF_PBR_xp3_d2_t1_01.#m4	b
3	2	1	175888.96955	2019-05-13 17:51:46	JF_PBR_xp3_d2_t1_01.#m4	c
3	2	1	1060359.21643	2019-05-13 17:52:15	JF_PBR_xp3_d2_t1_02.#m4	b
3	2	1	185939.76781000002	2019-05-13 17:52:15	JF_PBR_xp3_d2_t1_02.#m4	c
3	2	2	22011248.189400002	2019-05-13 17:53:41	JF_PBR_xp3_d2_t2_01.#m4	b
3	2	2	105533.38173	2019-05-13 17:53:41	JF_PBR_xp3_d2_t2_01.#m4	c
3	2	2	23247496.375380002	2019-05-13 17:55:16	JF_PBR_xp3_d2_t2_02.#m4	b
3	2	2	140711.17563999997	2019-05-13 17:55:16	JF_PBR_xp3_d2_t2_02.#m4	c
3	2	3	19709615.38786	2019-05-13 17:57:23	JF_PBR_xp3_d2_t3_01.#m4	b
3	2	3	216092.16259	2019-05-13 17:57:23	JF_PBR_xp3_d2_t3_01.#m4	c
3	2	3	20664441.22256	2019-05-13 17:57:51	JF_PBR_xp3_d2_t3_02.#m4	b
3	2	3	291473.14954	2019-05-13 17:57:51	JF_PBR_xp3_d2_t3_02.#m4	c
3	2	4	874419.44862	2019-05-13 17:59:08	JF_PBR_xp3_d2_t4_01.#m4	b
3	2	4	231168.35998	2019-05-13 17:59:08	JF_PBR_xp3_d2_t4_01.#m4	c
3	2	4	1025181.4225199999	2019-05-13 17:59:37	JF_PBR_xp3_d2_t4_02.#m4	b
3	2	4	180914.36868	2019-05-13 17:59:37	JF_PBR_xp3_d2_t4_02.#m4	c
3	2	5	18865348.33402	2019-05-13 18:01:01	JF_PBR_xp3_d2_t5_01.#m4	b
3	2	5	246244.55737000002	2019-05-13 18:01:01	JF_PBR_xp3_d2_t5_01.#m4	c
3	2	5	20443323.660839997	2019-05-13 18:01:31	JF_PBR_xp3_d2_t5_02.#m4	b
3	2	5	286447.75041	2019-05-13 18:01:31	JF_PBR_xp3_d2_t5_02.#m4	c
3	2	6	16704426.708120003	2019-05-13 18:03:05	JF_PBR_xp3_d2_t6_01.#m4	b
3	2	6	185939.76781000002	2019-05-13 18:03:05	JF_PBR_xp3_d2_t6_01.#m4	c
3	2	6	17548693.76196	2019-05-13 18:03:33	JF_PBR_xp3_d2_t6_02.#m4	b
3	2	6	226142.96085	2019-05-13 18:03:33	JF_PBR_xp3_d2_t6_02.#m4	c
3	2	7	25971262.70384	2019-05-13 18:04:54	JF_PBR_xp3_d2_t7_01.#m4	b
3	2	7	185939.76781000002	2019-05-13 18:04:54	JF_PBR_xp3_d2_t7_01.#m4	c
3	2	7	27398476.056760002	2019-05-13 18:05:24	JF_PBR_xp3_d2_t7_02.#m4	b
3	2	7	170863.57042	2019-05-13 18:05:24	JF_PBR_xp3_d2_t7_02.#m4	c
3	2	8	1110613.2077300001	2019-05-13 18:07:31	JF_PBR_xp3_d2_t8_01.#m4	b
3	2	8	246244.55737000002	2019-05-13 18:07:31	JF_PBR_xp3_d2_t8_01.#m4	c
3	2	8	1130714.8042499998	2019-05-13 18:07:59	JF_PBR_xp3_d2_t8_02.#m4	b
3	2	8	306549.34693	2019-05-13 18:07:59	JF_PBR_xp3_d2_t8_02.#m4	c
3	3	1	3015239.478	2019-05-14 18:44:34	JF_PBR_xp3_d3_t1_01.#m4	b
3	3	1	170863.57042	2019-05-14 18:44:34	JF_PBR_xp3_d3_t1_01.#m4	c
3	3	1	3326814.22406	2019-05-14 18:45:09	JF_PBR_xp3_d3_t1_02.#m4	b
3	3	1	145736.57477	2019-05-14 18:45:09	JF_PBR_xp3_d3_t1_02.#m4	c
3	3	2	31147423.807740003	2019-05-14 18:47:19	JF_PBR_xp3_d3_t2_01.#m4	b
3	3	2	206041.36432999998	2019-05-14 18:47:19	JF_PBR_xp3_d3_t2_01.#m4	c
3	3	2	24895827.29002	2019-05-14 18:47:55	JF_PBR_xp3_d3_t2_02.#m4	b
3	3	2	296498.54867000005	2019-05-14 18:47:55	JF_PBR_xp3_d3_t2_02.#m4	c
3	3	3	20875507.98602	2019-05-14 18:49:23	JF_PBR_xp3_d3_t3_01.#m4	b
3	3	3	226142.96085	2019-05-14 18:49:23	JF_PBR_xp3_d3_t3_01.#m4	c
3	3	3	23322877.36233	2019-05-14 18:49:59	JF_PBR_xp3_d3_t3_02.#m4	b
3	3	3	201015.9652	2019-05-14 18:49:59	JF_PBR_xp3_d3_t3_02.#m4	c
3	3	4	1457365.7477	2019-05-14 18:51:22	JF_PBR_xp3_d3_t4_01.#m4	b
3	3	4	125634.97825000001	2019-05-14 18:51:22	JF_PBR_xp3_d3_t4_01.#m4	c
3	3	4	1351832.36597	2019-05-14 18:51:58	JF_PBR_xp3_d3_t4_02.#m4	b
3	3	4	110558.78086	2019-05-14 18:51:58	JF_PBR_xp3_d3_t4_02.#m4	c
3	3	5	132926832.38762999	2019-05-14 18:54:30	JF_PBR_xp3_d3_t5_01.#m4	b
3	3	5	170863.57042	2019-05-14 18:54:30	JF_PBR_xp3_d3_t5_01.#m4	c
3	3	5	128946716.27667001	2019-05-14 18:55:05	JF_PBR_xp3_d3_t5_02.#m4	b
3	3	5	195990.56607	2019-05-14 18:55:05	JF_PBR_xp3_d3_t5_02.#m4	c
3	3	6	17890420.902799997	2019-05-14 18:56:31	JF_PBR_xp3_d3_t6_01.#m4	b
3	3	6	150761.9739	2019-05-14 18:56:31	JF_PBR_xp3_d3_t6_01.#m4	c
3	3	6	19870428.16002	2019-05-14 18:57:06	JF_PBR_xp3_d3_t6_02.#m4	b
3	3	6	110558.78086	2019-05-14 18:57:06	JF_PBR_xp3_d3_t6_02.#m4	c
3	3	7	24036484.03879	2019-05-14 18:58:57	JF_PBR_xp3_d3_t7_01.#m4	b
3	3	7	125634.97825000001	2019-05-14 18:58:57	JF_PBR_xp3_d3_t7_01.#m4	c
3	3	7	171235449.95562002	2019-05-14 18:59:33	JF_PBR_xp3_d3_t7_02.#m4	b
3	3	7	165838.17129	2019-05-14 18:59:33	JF_PBR_xp3_d3_t7_02.#m4	c
3	3	7	133414296.10324001	2019-05-14 19:00:32	JF_PBR_xp3_d3_t7_03.#m4	b
3	3	7	60304.789560000005	2019-05-14 19:00:32	JF_PBR_xp3_d3_t7_03.#m4	c
3	3	7	118614495.66539	2019-05-14 19:01:08	JF_PBR_xp3_d3_t7_04.#m4	b
3	3	7	115584.17999	2019-05-14 19:01:08	JF_PBR_xp3_d3_t7_04.#m4	c
3	3	8	116920936.15858	2019-05-14 19:06:33	JF_PBR_xp3_d3_t8_01.#m4	b
3	3	8	256295.35562999998	2019-05-14 19:06:33	JF_PBR_xp3_d3_t8_01.#m4	c
3	3	8	104000634.99535002	2019-05-14 19:07:08	JF_PBR_xp3_d3_t8_02.#m4	b
3	3	8	256295.35562999998	2019-05-14 19:07:08	JF_PBR_xp3_d3_t8_02.#m4	c
3	4	1	9839731.49654	2019-05-15 15:48:28	JF_PBR_xp3_d4_t1_01.#m4	b
3	4	1	185939.76781000002	2019-05-15 15:48:28	JF_PBR_xp3_d4_t1_01.#m4	c
3	4	1	8005460.81409	2019-05-15 15:49:03	JF_PBR_xp3_d4_t1_02.#m4	b
3	4	1	291473.14954	2019-05-15 15:49:03	JF_PBR_xp3_d4_t1_02.#m4	c
3	4	2	41766092.16943	2019-05-15 15:51:02	JF_PBR_xp3_d4_t2_01.#m4	b
3	4	2	221117.56172	2019-05-15 15:51:02	JF_PBR_xp3_d4_t2_01.#m4	c
3	4	2	60731948.486049995	2019-05-15 15:51:37	JF_PBR_xp3_d4_t2_02.#m4	b
3	4	2	311574.74606	2019-05-15 15:51:37	JF_PBR_xp3_d4_t2_02.#m4	c
3	4	3	65576433.247370005	2019-05-15 15:53:35	JF_PBR_xp3_d4_t3_01.#m4	b
3	4	3	155787.37303	2019-05-15 15:53:35	JF_PBR_xp3_d4_t3_01.#m4	c
3	4	3	76034288.8369	2019-05-15 15:54:10	JF_PBR_xp3_d4_t3_02.#m4	b
3	4	3	170863.57042	2019-05-15 15:54:10	JF_PBR_xp3_d4_t3_02.#m4	c
3	4	4	14724419.450900001	2019-05-15 15:57:07	JF_PBR_xp3_d4_t4_01.#m4	b
3	4	4	241219.15824000002	2019-05-15 15:57:07	JF_PBR_xp3_d4_t4_01.#m4	c
3	4	4	14247006.53355	2019-05-15 15:57:42	JF_PBR_xp3_d4_t4_02.#m4	b
3	4	4	236193.75911	2019-05-15 15:57:42	JF_PBR_xp3_d4_t4_02.#m4	c
3	4	5	28544267.0584	2019-05-15 16:02:02	JF_PBR_xp3_d4_t5_01.#m4	b
3	4	5	231168.35998	2019-05-15 16:02:02	JF_PBR_xp3_d4_t5_01.#m4	c
3	4	5	36218051.52991	2019-05-15 16:05:12	JF_PBR_xp3_d4_t5_02.#m4	b
3	4	5	286447.75041	2019-05-15 16:05:12	JF_PBR_xp3_d4_t5_02.#m4	c
3	4	5	66857910.025520004	2019-05-15 16:08:04	JF_PBR_xp3_d4_t5_03.#m4	b
3	4	5	256295.35562999998	2019-05-15 16:08:04	JF_PBR_xp3_d4_t5_03.#m4	c
3	4	5	51771661.83726	2019-05-15 16:19:30	JF_PBR_xp3_d4_t5_04.#m4	b
3	4	5	241219.15824000002	2019-05-15 16:19:30	JF_PBR_xp3_d4_t5_04.#m4	c
3	4	5	57450362.85416	2019-05-15 16:20:07	JF_PBR_xp3_d4_t5_05.#m4	b
3	4	5	306549.34693	2019-05-15 16:20:07	JF_PBR_xp3_d4_t5_05.#m4	c
3	4	6	67651923.08806	2019-05-15 16:11:46	JF_PBR_xp3_d4_t6_01.#m4	b
3	4	6	135685.77651	2019-05-15 16:11:46	JF_PBR_xp3_d4_t6_01.#m4	c
3	4	6	86627830.20294	2019-05-15 16:12:23	JF_PBR_xp3_d4_t6_02.#m4	b
3	4	6	150761.9739	2019-05-15 16:12:23	JF_PBR_xp3_d4_t6_02.#m4	c
3	4	7	58566001.46102001	2019-05-15 16:14:17	JF_PBR_xp3_d4_t7_01.#m4	b
3	4	7	140711.17563999997	2019-05-15 16:14:17	JF_PBR_xp3_d4_t7_01.#m4	c
3	4	7	67154408.57419	2019-05-15 16:14:53	JF_PBR_xp3_d4_t7_02.#m4	b
3	4	7	216092.16259	2019-05-15 16:14:53	JF_PBR_xp3_d4_t7_02.#m4	c
3	4	8	64676886.8031	2019-05-15 16:17:12	JF_PBR_xp3_d4_t8_01.#m4	b
3	4	8	794013.06254	2019-05-15 16:17:12	JF_PBR_xp3_d4_t8_01.#m4	c
3	4	8	91346679.98601	2019-05-15 16:17:49	JF_PBR_xp3_d4_t8_02.#m4	b
3	4	8	889495.64601	2019-05-15 16:17:49	JF_PBR_xp3_d4_t8_02.#m4	c
3	5	1	5095754.71782	2019-05-16 15:07:26	JF_PBR_xp3_d5_t1_01.#m4	b
3	5	1	165838.17129	2019-05-16 15:07:26	JF_PBR_xp3_d5_t1_01.#m4	c
3	5	1	4492706.8222199995	2019-05-16 15:08:01	JF_PBR_xp3_d5_t1_02.#m4	b
3	5	1	201015.9652	2019-05-16 15:08:01	JF_PBR_xp3_d5_t1_02.#m4	c
3	5	2	28137209.72887	2019-05-16 15:10:04	JF_PBR_xp3_d5_t2_01.#m4	b
3	5	2	175888.96955	2019-05-16 15:10:04	JF_PBR_xp3_d5_t2_01.#m4	c
3	5	2	31152449.20687	2019-05-16 15:10:40	JF_PBR_xp3_d5_t2_02.#m4	b
3	5	2	180914.36868	2019-05-16 15:10:40	JF_PBR_xp3_d5_t2_02.#m4	c
3	5	3	63445664.01625	2019-05-16 15:13:35	JF_PBR_xp3_d5_t3_01.#m4	b
3	5	3	100507.9826	2019-05-16 15:13:35	JF_PBR_xp3_d5_t3_01.#m4	c
3	5	3	57178991.30114	2019-05-16 15:14:10	JF_PBR_xp3_d5_t3_02.#m4	b
3	5	3	135685.77651	2019-05-16 15:14:10	JF_PBR_xp3_d5_t3_02.#m4	c
3	5	4	7472768.50631	2019-05-16 15:16:14	JF_PBR_xp3_d5_t4_01.#m4	b
3	5	4	195990.56607	2019-05-16 15:16:14	JF_PBR_xp3_d5_t4_01.#m4	c
3	5	4	8734143.68794	2019-05-16 15:16:51	JF_PBR_xp3_d5_t4_02.#m4	b
3	5	4	195990.56607	2019-05-16 15:16:51	JF_PBR_xp3_d5_t4_02.#m4	c
3	5	5	22508762.70327	2019-05-16 15:21:31	JF_PBR_xp3_d5_t5_01.#m4	b
3	5	5	211066.76346	2019-05-16 15:21:31	JF_PBR_xp3_d5_t5_01.#m4	c
3	5	5	139248784.49317	2019-05-16 15:22:07	JF_PBR_xp3_d5_t5_02.#m4	b
3	5	5	1216146.5894600002	2019-05-16 15:22:07	JF_PBR_xp3_d5_t5_02.#m4	c
3	5	5	22302721.338940002	2019-05-16 15:37:38	JF_PBR_xp3_d5_t5_03.#m4	b
3	5	5	195990.56607	2019-05-16 15:37:38	JF_PBR_xp3_d5_t5_03.#m4	c
3	5	5	21996171.99201	2019-05-16 15:38:13	JF_PBR_xp3_d5_t5_04.#m4	b
3	5	5	175888.96955	2019-05-16 15:38:13	JF_PBR_xp3_d5_t5_04.#m4	c
3	5	6	22991201.01975	2019-05-16 15:24:24	JF_PBR_xp3_d5_t6_01.#m4	b
3	5	6	160812.77216	2019-05-16 15:24:24	JF_PBR_xp3_d5_t6_01.#m4	c
3	5	6	24287753.99529	2019-05-16 15:25:02	JF_PBR_xp3_d5_t6_02.#m4	b
3	5	6	226142.96085	2019-05-16 15:25:02	JF_PBR_xp3_d5_t6_02.#m4	c
3	5	7	30187572.57391	2019-05-16 15:29:08	JF_PBR_xp3_d5_t7_01.#m4	b
3	5	7	135685.77651	2019-05-16 15:29:08	JF_PBR_xp3_d5_t7_01.#m4	c
3	5	7	30172496.37652	2019-05-16 15:32:03	JF_PBR_xp3_d5_t7_02.#m4	b
3	5	7	150761.9739	2019-05-16 15:32:03	JF_PBR_xp3_d5_t7_02.#m4	c
3	5	8	14719394.051770002	2019-05-16 15:33:13	JF_PBR_xp3_d5_t8_01.#m4	b
3	5	8	482438.31648000004	2019-05-16 15:33:13	JF_PBR_xp3_d5_t8_01.#m4	c
3	5	8	12709234.39977	2019-05-16 15:33:48	JF_PBR_xp3_d5_t8_02.#m4	b
3	5	8	487463.7156100001	2019-05-16 15:33:48	JF_PBR_xp3_d5_t8_02.#m4	c
3	7	1	10206585.633030001	2019-05-17 12:38:21	JF_PBR_xp3_d7_t1_01.#m4	b
3	7	1	306549.34693	2019-05-17 12:38:21	JF_PBR_xp3_d7_t1_01.#m4	c
3	7	1	12960504.35627	2019-05-17 12:38:55	JF_PBR_xp3_d7_t1_02.#m4	b
3	7	1	462336.71996	2019-05-17 12:38:55	JF_PBR_xp3_d7_t1_02.#m4	c
3	7	2	34021952.1101	2019-05-17 12:41:08	JF_PBR_xp3_d7_t2_01.#m4	b
3	7	2	407057.32953	2019-05-17 12:41:08	JF_PBR_xp3_d7_t2_01.#m4	c
3	7	2	37137699.5707	2019-05-17 12:41:44	JF_PBR_xp3_d7_t2_02.#m4	b
3	7	2	502539.91300000006	2019-05-17 12:41:44	JF_PBR_xp3_d7_t2_02.#m4	c
3	7	3	39042325.84097	2019-05-17 12:43:02	JF_PBR_xp3_d7_t3_01.#m4	b
3	7	3	507565.31213	2019-05-17 12:43:02	JF_PBR_xp3_d7_t3_01.#m4	c
3	7	3	42700816.40761	2019-05-17 12:43:39	JF_PBR_xp3_d7_t3_02.#m4	b
3	7	3	643251.08864	2019-05-17 12:43:39	JF_PBR_xp3_d7_t3_02.#m4	c
3	7	4	94784052.99093	2019-05-17 12:45:36	JF_PBR_xp3_d7_t4_01.#m4	b
3	7	4	356803.33823000005	2019-05-17 12:45:36	JF_PBR_xp3_d7_t4_01.#m4	c
3	7	4	103915203.21013999	2019-05-17 12:46:12	JF_PBR_xp3_d7_t4_02.#m4	b
3	7	4	442235.12344	2019-05-17 12:46:12	JF_PBR_xp3_d7_t4_02.#m4	c
3	7	4	2924782.29366	2019-05-17 13:17:29	JF_PBR_xp3_d7_t4_03.#m4	b
3	7	4	386955.73300999997	2019-05-17 13:17:29	JF_PBR_xp3_d7_t4_03.#m4	c
3	7	5	32609814.954570007	2019-05-17 12:47:30	JF_PBR_xp3_d7_t5_01.#m4	b
3	7	5	477412.91735000006	2019-05-17 12:47:30	JF_PBR_xp3_d7_t5_01.#m4	c
3	7	5	31041890.426010005	2019-05-17 12:48:05	JF_PBR_xp3_d7_t5_02.#m4	b
3	7	5	547768.50517	2019-05-17 12:48:05	JF_PBR_xp3_d7_t5_02.#m4	c
3	7	6	24790293.908290002	2019-05-17 12:49:23	JF_PBR_xp3_d7_t6_01.#m4	b
3	7	6	226142.96085	2019-05-17 12:49:23	JF_PBR_xp3_d7_t6_01.#m4	c
3	7	6	27700000.004559997	2019-05-17 12:49:59	JF_PBR_xp3_d7_t6_02.#m4	b
3	7	6	251269.95650000003	2019-05-17 12:49:59	JF_PBR_xp3_d7_t6_02.#m4	c
3	7	7	28403555.882760003	2019-05-17 12:51:31	JF_PBR_xp3_d7_t7_01.#m4	b
3	7	7	376904.93475	2019-05-17 12:51:31	JF_PBR_xp3_d7_t7_01.#m4	c
3	7	7	31509252.545100003	2019-05-17 12:52:07	JF_PBR_xp3_d7_t7_02.#m4	b
3	7	7	417108.12779	2019-05-17 12:52:07	JF_PBR_xp3_d7_t7_02.#m4	c
3	7	8	12623802.61456	2019-05-17 13:20:22	JF_PBR_xp3_d7_t8_01.#m4	b
3	7	8	361828.73736	2019-05-17 13:20:22	JF_PBR_xp3_d7_t8_01.#m4	c
3	7	8	12905224.96584	2019-05-17 13:20:51	JF_PBR_xp3_d7_t8_02.#m4	b
3	7	8	442235.12344	2019-05-17 13:20:51	JF_PBR_xp3_d7_t8_02.#m4	c
3	8	1	8719067.49055	2019-05-20 13:45:43	JF_PBR_xp3_d8_t1_01.#m4	b
3	8	1	512590.71125999995	2019-05-20 13:45:43	JF_PBR_xp3_d8_t1_01.#m4	c
3	8	1	7502920.90109	2019-05-20 13:46:13	JF_PBR_xp3_d8_t1_02.#m4	b
3	8	1	557819.30343	2019-05-20 13:46:13	JF_PBR_xp3_d8_t1_02.#m4	c
3	8	2	15397822.934320001	2019-05-20 13:50:47	JF_PBR_xp3_d8_t2_01.#m4	b
3	8	2	241219.15824000002	2019-05-20 13:50:47	JF_PBR_xp3_d8_t2_01.#m4	c
3	8	2	16473258.348140001	2019-05-20 13:51:17	JF_PBR_xp3_d8_t2_02.#m4	b
3	8	2	291473.14954	2019-05-20 13:51:17	JF_PBR_xp3_d8_t2_02.#m4	c
3	8	3	18699510.16273	2019-05-20 13:53:14	JF_PBR_xp3_d8_t3_01.#m4	b
3	8	3	261320.75475999998	2019-05-20 13:53:14	JF_PBR_xp3_d8_t3_01.#m4	c
3	8	3	20739822.20951	2019-05-20 13:53:43	JF_PBR_xp3_d8_t3_02.#m4	b
3	8	3	226142.96085	2019-05-20 13:53:43	JF_PBR_xp3_d8_t3_02.#m4	c
3	8	4	2723766.32846	2019-05-20 13:56:21	JF_PBR_xp3_d8_t4_01.#m4	b
3	8	4	311574.74606	2019-05-20 13:56:21	JF_PBR_xp3_d8_t4_01.#m4	c
3	8	4	2784071.11802	2019-05-20 13:56:51	JF_PBR_xp3_d8_t4_02.#m4	b
3	8	4	351777.9391	2019-05-20 13:56:51	JF_PBR_xp3_d8_t4_02.#m4	c
3	8	5	8643686.5036	2019-05-20 13:58:37	JF_PBR_xp3_d8_t5_01.#m4	b
3	8	5	266346.15389	2019-05-20 13:58:37	JF_PBR_xp3_d8_t5_01.#m4	c
3	8	5	8784397.67924	2019-05-20 13:59:06	JF_PBR_xp3_d8_t5_02.#m4	b
3	8	5	246244.55737000002	2019-05-20 13:59:06	JF_PBR_xp3_d8_t5_02.#m4	c
3	8	6	11131259.07295	2019-05-20 14:07:07	JF_PBR_xp3_d8_t6_01.#m4	b
3	8	6	170863.57042	2019-05-20 14:07:07	JF_PBR_xp3_d8_t6_01.#m4	c
3	8	6	11704154.57377	2019-05-20 14:07:37	JF_PBR_xp3_d8_t6_02.#m4	b
3	8	6	125634.97825000001	2019-05-20 14:07:37	JF_PBR_xp3_d8_t6_02.#m4	c
3	8	7	683635196.0486801	2019-05-20 14:29:40	JF_PBR_xp3_d8_t7_01.#m4	b
3	8	7	487463.7156100001	2019-05-20 14:29:40	JF_PBR_xp3_d8_t7_01.#m4	c
3	8	7	16277267.782070002	2019-05-20 14:36:21	JF_PBR_xp3_d8_t7_02.#m4	b
3	8	7	105533.38173	2019-05-20 14:36:21	JF_PBR_xp3_d8_t7_02.#m4	c
3	8	7	18176868.653210003	2019-05-20 14:36:50	JF_PBR_xp3_d8_t7_03.#m4	b
3	8	7	125634.97825000001	2019-05-20 14:36:50	JF_PBR_xp3_d8_t7_03.#m4	c
3	8	8	2588080.55195	2019-05-20 14:38:28	JF_PBR_xp3_d8_t8_01.#m4	b
3	8	8	251269.95650000003	2019-05-20 14:38:28	JF_PBR_xp3_d8_t8_01.#m4	c
3	8	8	2779045.71889	2019-05-20 14:38:57	JF_PBR_xp3_d8_t8_02.#m4	b
3	8	8	226142.96085	2019-05-20 14:38:57	JF_PBR_xp3_d8_t8_02.#m4	c
3	9	1	3155950.65364	2019-05-21 13:12:13	JF_PBR_xp3_d9_t1_01.#m4	b
3	9	1	497514.5138700001	2019-05-21 13:12:13	JF_PBR_xp3_d9_t1_01.#m4	c
3	9	1	3522804.79013	2019-05-21 13:12:43	JF_PBR_xp3_d9_t1_02.#m4	b
3	9	1	527666.90865	2019-05-21 13:12:43	JF_PBR_xp3_d9_t1_02.#m4	c
3	9	2	11915221.33723	2019-05-21 13:14:25	JF_PBR_xp3_d9_t2_01.#m4	b
3	9	2	80406.38608	2019-05-21 13:14:25	JF_PBR_xp3_d9_t2_01.#m4	c
3	9	2	12890148.768450001	2019-05-21 13:14:55	JF_PBR_xp3_d9_t2_02.#m4	b
3	9	2	85431.78521	2019-05-21 13:14:55	JF_PBR_xp3_d9_t2_02.#m4	c
3	9	3	12935377.36062	2019-05-21 13:16:49	JF_PBR_xp3_d9_t3_01.#m4	b
3	9	3	80406.38608	2019-05-21 13:16:49	JF_PBR_xp3_d9_t3_01.#m4	c
3	9	3	13332383.89189	2019-05-21 13:17:19	JF_PBR_xp3_d9_t3_02.#m4	b
