well,row,col,B_lbl,C_lbl,A600,A600_sdv,A680,A680_sdv,A720,A720_sdv,A750,A750_sdv,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,B_p750,C_p750
G10,G,10,0.1,0.13,0.34460000693798065,0.10899999737739564,0.44510000944137573,0.1054999977350235,0.2891999930143356,0.10419999808073044,0.2685000151395798,0.10540000349283216,0.47019998729228973,0.4252999946475029,0.387099988758564,0.3620999976992607,0.34649999439716334,0.33730000257492065,0.32899998873472214,0.3259999975562096,0.32620000094175344,0.32580000907182693,0.3244000002741814,0.3233999907970429,0.32360000163316727,0.3202000111341477,0.32189999520778656,0.349200002849102,0.36439999192953115,0.40209998190402985,0.4203999787569046,0.36389999091625214,0.2930999919772148,0.26820000261068344,0.2555999979376793,0.24620000272989273,0.24039999395608908,0.23479999601840973,0.10415723815895275,0.14087545352281503
G11,G,11,0.1,0.09,0.2742999941110611,0.11209999769926073,0.33730000257492065,0.10729999840259552,0.23149998486042023,0.10580000281333923,0.2142999917268753,0.1071999967098236,0.3640000075101853,0.3377000018954277,0.3057000115513802,0.2883000001311302,0.27769999206066137,0.2698000073432923,0.26329999417066574,0.25999998301267624,0.2589000090956688,0.2575000002980232,0.25539999455213547,0.25380000472068787,0.2529000118374824,0.24969999492168427,0.2498999983072281,0.2670999988913536,0.27639999240636826,0.3004999905824662,0.31129999458789825,0.2736999839544296,0.22600000351667404,0.20900001376867294,0.2000999972224235,0.1931999996304512,0.18869999796152115,0.18440000712871552,0.1045731244553679,0.08972774939386924
G12,G,12,0.1,0.0,0.1371999830007553,0.1225000023841858,0.1184999942779541,0.11410000175237656,0.11339999735355383,0.11559999734163286,0.10670001804828644,0.11630000174045566,0.15819999575614932,0.154399998486042,0.15059999376535416,0.14729999750852588,0.14380000531673431,0.14090000092983246,0.13780000060796743,0.1345999911427498,0.13170000165700912,0.1286999955773354,0.12570000439882276,0.1229999959468841,0.12040000408887865,0.11769999563694,0.11509999632835391,0.11259999126195909,0.10980000346899033,0.10750000178813936,0.10490000247955328,0.1025999933481216,0.10020000487565994,0.09799999743700027,0.09599999338388443,0.0935999974608421,0.09159999340772626,0.08980000019073489,0.1004984935960592,-0.004451669071881583
H1,H,1,0.0,0.5,0.7167000025510789,0.08049999922513963,1.1580999493598938,0.0778999999165535,0.5858999937772751,0.07109999656677246,0.5441000014543533,0.0722000002861023,1.1492000073194504,0.9926999732851982,0.8614000156521797,0.7808000072836876,0.7376999706029892,0.7166999876499176,0.6998999938368797,0.703899972140789,0.7165000066161156,0.7290999963879585,0.7368999943137169,0.7457000017166138,0.7562999799847603,0.7559000104665756,0.7742999941110612,0.885399989783764,0.9522999748587608,1.0964000076055527,1.1692000180482864,0.9575999826192854,0.7033000215888023,0.6201999709010124,0.584599994122982,0.562100000679493,0.5498000159859657,0.5388999730348587,-0.003955638085438091,0.5478719865374295
H2,H,2,0.0,0.46,0.6463000029325485,0.08799999952316284,1.047100007534027,0.09849999845027924,0.5432000011205673,0.08889999985694885,0.5057000070810318,0.08900000154972076,1.030000016093254,0.892000012099743,0.7756999805569649,0.7044000253081322,0.6658000200986862,0.6468000113964081,0.6312999948859215,0.6335999891161919,0.6444000229239464,0.6546999886631966,0.6606999859213829,0.6676999926567078,0.6768000200390816,0.67569999396801,0.6919000297784805,0.7898999974131584,0.8494000062346458,0.978800043463707,1.0453999787569044,0.8605000227689743,0.6354999765753746,0.5617999956011772,0.5295999869704247,0.5091999843716621,0.49810001999139786,0.48810000717639923,0.004533877168694779,0.4855710977040094
H3,H,3,0.0,0.42,0.6162000149488449,0.09269999712705612,0.9829999804496765,0.09120000153779984,0.5139999836683273,0.08129999786615373,0.48009999096393585,0.0851999968290329,0.9558999985456467,0.8478000089526176,0.7202000096440315,0.6558000072836876,0.6221999973058701,0.6031999886035919,0.5891999825835228,0.5910000130534172,0.5999999865889549,0.6089999750256538,0.6147999987006187,0.621399998664856,0.6301000192761421,0.629299983382225,0.6437999755144119,0.734300009906292,0.7895999774336815,0.9079999774694443,0.9704000502824783,0.8023999780416489,0.5951000079512596,0.5265999957919121,0.49619998782873154,0.47700000554323196,0.4665999785065651,0.4572000056505203,0.009622442797355022,0.44785725480232186
H4,H,4,0.0,0.38,0.5725999921560287,0.09030000120401382,0.9208000302314758,0.09950000047683716,0.48190002143383026,0.08839999884366989,0.44849999248981476,0.09120000153779984,0.9146000593900683,0.8115000054240227,0.689499981701374,0.6275999769568443,0.5950999706983566,0.5761999785900116,0.5629999861121178,0.5641999766230583,0.5732000097632408,0.5821999981999397,0.5872000083327293,0.5932999849319458,0.6011999920010567,0.6002999991178513,0.6135000139474869,0.6995000168681144,0.7522000297904015,0.8659999817609787,0.9257000237703321,0.7671000212430954,0.5692000016570091,0.503400020301342,0.47429998964071274,0.4555000141263008,0.4453999772667885,0.4358999878168106,0.01120719048334956,0.426149445319349
H5,H,5,0.0,0.34,0.5282999724149704,0.09229999780654907,0.8429999947547913,0.09950000047683716,0.44509999454021454,0.09019999951124193,0.4139000326395035,0.0917000025510788,0.8236999958753587,0.7164000198245049,0.6252999976277351,0.5689000114798546,0.5372999757528305,0.521699994802475,0.508399985730648,0.5094000026583672,0.5168000087141991,0.524599976837635,0.529199980199337,0.534600019454956,0.5415999963879585,0.5407000035047531,0.5522999912500381,0.6294000074267387,0.6767000183463097,0.7786000221967697,0.833199992775917,0.6913000196218491,0.5140000209212303,0.4545000120997429,0.42729999870061874,0.4100000038743019,0.40030000358819967,0.39200000464916235,0.012250884473164109,0.38241671543064915
H6,H,6,0.0,0.3,0.4716999977827072,0.09640000015497208,0.746399998664856,0.09759999811649324,0.4015999883413315,0.09350000321865083,0.3718999773263931,0.09549999982118608,0.7230999916791916,0.6298000141978264,0.5504999831318855,0.5006000027060509,0.4730999916791916,0.45909997820854187,0.4475000128149986,0.4477999731898308,0.4540000185370445,0.4603999927639961,0.46410002559423447,0.4684000015258789,0.47429997473955154,0.4729999750852585,0.48259998857975006,0.5500000044703484,0.5916000232100487,0.6820000261068345,0.7303000241518021,0.6080000251531601,0.4522000178694725,0.3999000117182731,0.37609999626874924,0.3601999953389168,0.3513999953866005,0.34370000660419464,0.013539998813147557,0.33369896341413613
H7,H,7,0.0,0.25,0.4161999672651291,0.1037999987602234,0.6518999934196472,0.10209999978542328,0.3602999895811081,0.10109999775886536,0.3384999781847,0.10599999874830246,0.6338000148534775,0.5523999854922295,0.48269999772310257,0.43890001624822617,0.41419999301433563,0.40180000662803644,0.3912999853491783,0.3916000053286553,0.3970000073313713,0.40259999781847006,0.4054999873042107,0.4093999862670899,0.41429997235536575,0.412899985909462,0.42100001871585846,0.48000001162290573,0.51620002835989,0.5957000106573105,0.6388999968767166,0.5318999737501144,0.3952000066637993,0.3490999862551689,0.3280000016093254,0.3139999881386757,0.30649999529123306,0.29950000345706945,0.012248747639930509,0.2917207928191911
H8,H,8,0.0,0.21,0.3343999832868576,0.09449999779462814,0.5328999757766724,0.0949999988079071,0.291800007224083,0.0934000015258789,0.2731000036001206,0.09780000150203703,0.5250000208616257,0.4574999734759331,0.4001000002026558,0.36389999836683273,0.34309999644756317,0.33239999413490295,0.3234999999403953,0.3230999931693077,0.3271999880671501,0.3312999978661537,0.3336000069975853,0.33660000562667847,0.3405999913811684,0.33940000832080836,0.34610001742839813,0.39529999345541,0.4252000078558922,0.4919000118970871,0.5277000218629837,0.43940000236034393,0.32599999755620956,0.2878999933600426,0.2704000100493431,0.2588000074028969,0.2523999884724617,0.2467000037431717,0.011404778488863777,0.24026248559680233
H9,H,9,0.0,0.17,0.2760000079870224,0.10700000077486037,0.43470001220703125,0.11050000041723253,0.24619998037815088,0.10580000281333923,0.2280000001192093,0.10779999941587448,0.3976000100374222,0.34690000861883163,0.30390001088380814,0.276000015437603,0.26000000536441803,0.2513999938964844,0.24450000375509262,0.24409999698400497,0.2469000145792961,0.25040001422166824,0.25190000981092453,0.25380000472068787,0.25680000334978104,0.2559000104665756,0.2606000155210495,0.2975999936461449,0.32039999216794957,0.37089999020099634,0.3983999937772751,0.33240000903606415,0.24749999493360514,0.21880000084638596,0.20559998601675034,0.19670001417398453,0.19169998914003372,0.18719999492168427,0.009868547502727882,0.18072323354358594
H10,H,10,0.0,0.13,0.21449999511241907,0.1096000000834465,0.33660000562667847,0.11219999939203262,0.19300000369548798,0.1079000011086464,0.1787000149488449,0.10909999907016754,0.31550000607967377,0.28150000423192983,0.23999998718500137,0.21830000728368765,0.20639999210834503,0.1987999975681305,0.19350000470876694,0.19300001114606857,0.19530000537633896,0.19770000129938126,0.19870000332593918,0.20030000805854797,0.20269999653100967,0.20200000703334808,0.20589999854564672,0.2352999970316887,0.2533999904990196,0.2936999946832657,0.31550000607967377,0.2631999999284744,0.19530000537633896,0.17230000346899033,0.16129999607801437,0.1541999951004982,0.15010000020265588,0.14669999480247498,0.008466590508814717,0.14277162936738721
H11,H,11,0.0,0.09,0.14009998738765722,0.11469999700784685,0.22069999575614924,0.11270000040531156,0.12699998915195465,0.10649999976158142,0.11620001494884491,0.10809999704360962,0.20990000665187836,0.18380000442266464,0.1612999960780144,0.14670000225305557,0.13799999654293055,0.13330000638961792,0.12979999929666514,0.12920000404119486,0.1304999962449074,0.13210000842809677,0.13280000537633896,0.13390000164508822,0.13540000468492513,0.1348000019788742,0.13729999959468842,0.1566999927163124,0.16860001534223557,0.19509999454021454,0.20959998667240137,0.17520000040531158,0.1299000009894371,0.11449999362230304,0.10730000585317612,0.10239999741315842,0.09949999302625656,0.09720000624656677,0.006767894040505092,0.09424159389432099
H12,H,12,0.0,0.0,0.0,0.1274999976158142,0.0,0.11649999767541885,0.0,0.1145000010728836,0.0,0.1168000027537346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
